Lat,Long,EOF1,EOF2
  -20.0000000,    0.0000000,    0.0122948,    0.0102857
  -20.0000000,    2.5000000,    0.0106785,    0.0089071
  -20.0000000,    5.0000000,    0.0086511,    0.0064891
  -20.0000000,    7.5000000,    0.0118639,    0.0037426
  -20.0000000,   10.0000000,    0.0125947,    0.0056506
  -20.0000000,   12.5000000,    0.0153617,    0.0067545
  -20.0000000,   15.0000000,    0.0136294,    0.0129576
  -20.0000000,   17.5000000,    0.0123646,    0.0150624
  -20.0000000,   20.0000000,    0.0112085,    0.0210810
  -20.0000000,   22.5000000,    0.0063080,    0.0274133
  -20.0000000,   25.0000000,    0.0012519,    0.0260351
  -20.0000000,   27.5000000,   -0.0009774,    0.0210441
  -20.0000000,   30.0000000,   -0.0028028,    0.0157385
  -20.0000000,   32.5000000,   -0.0026048,    0.0093263
  -20.0000000,   35.0000000,   -0.0012927,    0.0029359
  -20.0000000,   37.5000000,    0.0032667,   -0.0010994
  -20.0000000,   40.0000000,    0.0020737,    0.0000951
  -20.0000000,   42.5000000,    0.0045708,   -0.0067134
  -20.0000000,   45.0000000,    0.0073971,   -0.0044929
  -20.0000000,   47.5000000,    0.0078892,   -0.0051170
  -20.0000000,   50.0000000,    0.0096925,   -0.0024806
  -20.0000000,   52.5000000,    0.0081976,   -0.0039317
  -20.0000000,   55.0000000,    0.0105970,   -0.0065863
  -20.0000000,   57.5000000,    0.0156785,   -0.0033854
  -20.0000000,   60.0000000,    0.0175312,    0.0067606
  -20.0000000,   62.5000000,    0.0138295,    0.0110666
  -20.0000000,   65.0000000,    0.0156955,    0.0153293
  -20.0000000,   67.5000000,    0.0116215,    0.0150440
  -20.0000000,   70.0000000,    0.0114990,    0.0153991
  -20.0000000,   72.5000000,    0.0111948,    0.0152926
  -20.0000000,   75.0000000,    0.0130135,    0.0191481
  -20.0000000,   77.5000000,    0.0066906,    0.0191743
  -20.0000000,   80.0000000,    0.0060208,    0.0095128
  -20.0000000,   82.5000000,    0.0131184,    0.0077008
  -20.0000000,   85.0000000,    0.0180549,    0.0137246
  -20.0000000,   87.5000000,    0.0197700,    0.0193566
  -20.0000000,   90.0000000,    0.0171969,    0.0272727
  -20.0000000,   92.5000000,    0.0136715,    0.0272932
  -20.0000000,   95.0000000,    0.0167354,    0.0345880
  -20.0000000,   97.5000000,    0.0064689,    0.0398055
  -20.0000000,  100.0000000,    0.0028030,    0.0375839
  -20.0000000,  102.5000000,   -0.0049877,    0.0363595
  -20.0000000,  105.0000000,   -0.0067787,    0.0249599
  -20.0000000,  107.5000000,   -0.0030246,    0.0195356
  -20.0000000,  110.0000000,   -0.0058519,    0.0162715
  -20.0000000,  112.5000000,   -0.0031635,    0.0092688
  -20.0000000,  115.0000000,    0.0017540,    0.0113008
  -20.0000000,  117.5000000,   -0.0061851,    0.0148641
  -20.0000000,  120.0000000,   -0.0081591,    0.0064224
  -20.0000000,  122.5000000,   -0.0034938,    0.0069307
  -20.0000000,  125.0000000,   -0.0022600,    0.0100837
  -20.0000000,  127.5000000,   -0.0073566,    0.0135240
  -20.0000000,  130.0000000,   -0.0089008,    0.0083937
  -20.0000000,  132.5000000,   -0.0073890,    0.0094746
  -20.0000000,  135.0000000,   -0.0078030,    0.0079410
  -20.0000000,  137.5000000,   -0.0078596,    0.0123806
  -20.0000000,  140.0000000,   -0.0111557,    0.0081269
  -20.0000000,  142.5000000,   -0.0066821,    0.0078878
  -20.0000000,  145.0000000,   -0.0095735,    0.0100175
  -20.0000000,  147.5000000,   -0.0100097,    0.0061248
  -20.0000000,  150.0000000,   -0.0073702,    0.0065185
  -20.0000000,  152.5000000,   -0.0090526,    0.0070574
  -20.0000000,  155.0000000,   -0.0142169,    0.0045539
  -20.0000000,  157.5000000,   -0.0133593,   -0.0016755
  -20.0000000,  160.0000000,   -0.0095129,   -0.0062123
  -20.0000000,  162.5000000,   -0.0031002,   -0.0098420
  -20.0000000,  165.0000000,    0.0001342,   -0.0043743
  -20.0000000,  167.5000000,   -0.0008005,   -0.0046005
  -20.0000000,  170.0000000,    0.0029480,    0.0001723
  -20.0000000,  172.5000000,   -0.0013168,    0.0063598
  -20.0000000,  175.0000000,   -0.0049910,    0.0007432
  -20.0000000,  177.5000000,   -0.0021469,    0.0000266
  -20.0000000,  180.0000000,   -0.0014639,    0.0007634
  -20.0000000,  182.5000000,   -0.0002065,    0.0046255
  -20.0000000,  185.0000000,   -0.0049833,    0.0089205
  -20.0000000,  187.5000000,   -0.0061685,    0.0100427
  -20.0000000,  190.0000000,   -0.0135611,    0.0150998
  -20.0000000,  192.5000000,   -0.0167108,    0.0070262
  -20.0000000,  195.0000000,   -0.0147433,    0.0097846
  -20.0000000,  197.5000000,   -0.0235626,    0.0010168
  -20.0000000,  200.0000000,   -0.0140856,   -0.0020749
  -20.0000000,  202.5000000,   -0.0195927,    0.0083721
  -20.0000000,  205.0000000,   -0.0246482,   -0.0032506
  -20.0000000,  207.5000000,   -0.0202707,   -0.0064128
  -20.0000000,  210.0000000,   -0.0168705,   -0.0083051
  -20.0000000,  212.5000000,   -0.0151215,   -0.0095073
  -20.0000000,  215.0000000,   -0.0149595,   -0.0109629
  -20.0000000,  217.5000000,   -0.0128604,   -0.0163126
  -20.0000000,  220.0000000,   -0.0015663,   -0.0172004
  -20.0000000,  222.5000000,    0.0031735,   -0.0071594
  -20.0000000,  225.0000000,   -0.0023148,   -0.0012796
  -20.0000000,  227.5000000,   -0.0083853,   -0.0020977
  -20.0000000,  230.0000000,   -0.0098347,   -0.0079484
  -20.0000000,  232.5000000,   -0.0082585,   -0.0113880
  -20.0000000,  235.0000000,   -0.0016998,   -0.0136583
  -20.0000000,  237.5000000,   -0.0005923,   -0.0076653
  -20.0000000,  240.0000000,   -0.0015647,   -0.0099686
  -20.0000000,  242.5000000,    0.0021108,   -0.0067900
  -20.0000000,  245.0000000,   -0.0040346,   -0.0039366
  -20.0000000,  247.5000000,   -0.0044536,   -0.0072101
  -20.0000000,  250.0000000,   -0.0046573,   -0.0060259
  -20.0000000,  252.5000000,   -0.0071985,   -0.0077494
  -20.0000000,  255.0000000,   -0.0073793,   -0.0105612
  -20.0000000,  257.5000000,   -0.0079555,   -0.0126077
  -20.0000000,  260.0000000,   -0.0088734,   -0.0166551
  -20.0000000,  262.5000000,   -0.0029734,   -0.0186464
  -20.0000000,  265.0000000,   -0.0015898,   -0.0167586
  -20.0000000,  267.5000000,   -0.0004301,   -0.0198864
  -20.0000000,  270.0000000,    0.0033101,   -0.0171365
  -20.0000000,  272.5000000,    0.0019693,   -0.0181745
  -20.0000000,  275.0000000,    0.0073815,   -0.0191909
  -20.0000000,  277.5000000,    0.0098421,   -0.0147253
  -20.0000000,  280.0000000,    0.0066547,   -0.0127171
  -20.0000000,  282.5000000,    0.0055193,   -0.0146459
  -20.0000000,  285.0000000,    0.0085182,   -0.0135438
  -20.0000000,  287.5000000,    0.0027703,   -0.0133463
  -20.0000000,  290.0000000,    0.0063299,   -0.0202611
  -20.0000000,  292.5000000,    0.0019800,   -0.0155932
  -20.0000000,  295.0000000,   -0.0009963,   -0.0318451
  -20.0000000,  297.5000000,    0.0206332,   -0.0379605
  -20.0000000,  300.0000000,    0.0289200,   -0.0233759
  -20.0000000,  302.5000000,    0.0316861,   -0.0204377
  -20.0000000,  305.0000000,    0.0360472,   -0.0145749
  -20.0000000,  307.5000000,    0.0316744,   -0.0060201
  -20.0000000,  310.0000000,    0.0277147,   -0.0054899
  -20.0000000,  312.5000000,    0.0238957,    0.0008764
  -20.0000000,  315.0000000,    0.0170435,   -0.0019929
  -20.0000000,  317.5000000,    0.0220096,   -0.0055851
  -20.0000000,  320.0000000,    0.0226743,   -0.0011175
  -20.0000000,  322.5000000,    0.0248767,    0.0034974
  -20.0000000,  325.0000000,    0.0190037,    0.0071138
  -20.0000000,  327.5000000,    0.0182749,    0.0035851
  -20.0000000,  330.0000000,    0.0166934,    0.0062296
  -20.0000000,  332.5000000,    0.0124310,    0.0024982
  -20.0000000,  335.0000000,    0.0171320,   -0.0017842
  -20.0000000,  337.5000000,    0.0211557,    0.0049511
  -20.0000000,  340.0000000,    0.0188878,    0.0050474
  -20.0000000,  342.5000000,    0.0208969,    0.0068985
  -20.0000000,  345.0000000,    0.0161561,    0.0091805
  -20.0000000,  347.5000000,    0.0141180,    0.0071523
  -20.0000000,  350.0000000,    0.0129762,    0.0064901
  -20.0000000,  352.5000000,    0.0127805,    0.0054419
  -20.0000000,  355.0000000,    0.0138665,    0.0053557
  -20.0000000,  357.5000000,    0.0154992,    0.0078400
  -17.5000000,    0.0000000,    0.0092143,    0.0106525
  -17.5000000,    2.5000000,    0.0085835,    0.0068133
  -17.5000000,    5.0000000,    0.0102918,    0.0072185
  -17.5000000,    7.5000000,    0.0097627,    0.0069182
  -17.5000000,   10.0000000,    0.0101957,    0.0077343
  -17.5000000,   12.5000000,    0.0092581,    0.0061477
  -17.5000000,   15.0000000,    0.0125407,    0.0123332
  -17.5000000,   17.5000000,    0.0093577,    0.0218521
  -17.5000000,   20.0000000,    0.0062920,    0.0234694
  -17.5000000,   22.5000000,    0.0020939,    0.0279528
  -17.5000000,   25.0000000,   -0.0031264,    0.0231609
  -17.5000000,   27.5000000,   -0.0053818,    0.0165291
  -17.5000000,   30.0000000,   -0.0051862,    0.0068535
  -17.5000000,   32.5000000,   -0.0022524,    0.0015404
  -17.5000000,   35.0000000,   -0.0008902,   -0.0013999
  -17.5000000,   37.5000000,    0.0020349,   -0.0035406
  -17.5000000,   40.0000000,    0.0008262,   -0.0064319
  -17.5000000,   42.5000000,    0.0058339,   -0.0130028
  -17.5000000,   45.0000000,    0.0107899,   -0.0069513
  -17.5000000,   47.5000000,    0.0085306,   -0.0040156
  -17.5000000,   50.0000000,    0.0094791,   -0.0067246
  -17.5000000,   52.5000000,    0.0109768,   -0.0082814
  -17.5000000,   55.0000000,    0.0156680,   -0.0048673
  -17.5000000,   57.5000000,    0.0187819,    0.0051319
  -17.5000000,   60.0000000,    0.0156067,    0.0131626
  -17.5000000,   62.5000000,    0.0130810,    0.0159900
  -17.5000000,   65.0000000,    0.0108764,    0.0166363
  -17.5000000,   67.5000000,    0.0122856,    0.0098811
  -17.5000000,   70.0000000,    0.0238624,    0.0154011
  -17.5000000,   72.5000000,    0.0171094,    0.0316169
  -17.5000000,   75.0000000,    0.0081794,    0.0267422
  -17.5000000,   77.5000000,    0.0038926,    0.0232810
  -17.5000000,   80.0000000,    0.0025395,    0.0147374
  -17.5000000,   82.5000000,    0.0117870,    0.0110760
  -17.5000000,   85.0000000,    0.0183513,    0.0205472
  -17.5000000,   87.5000000,    0.0143564,    0.0306700
  -17.5000000,   90.0000000,    0.0062178,    0.0271351
  -17.5000000,   92.5000000,    0.0074758,    0.0279047
  -17.5000000,   95.0000000,    0.0031599,    0.0322115
  -17.5000000,   97.5000000,    0.0001107,    0.0319602
  -17.5000000,  100.0000000,   -0.0046787,    0.0323610
  -17.5000000,  102.5000000,   -0.0062796,    0.0213187
  -17.5000000,  105.0000000,   -0.0029219,    0.0125263
  -17.5000000,  107.5000000,   -0.0031276,    0.0093767
  -17.5000000,  110.0000000,   -0.0039539,    0.0055541
  -17.5000000,  112.5000000,   -0.0017881,    0.0024609
  -17.5000000,  115.0000000,   -0.0026188,   -0.0010817
  -17.5000000,  117.5000000,    0.0009371,    0.0016484
  -17.5000000,  120.0000000,   -0.0023071,    0.0063144
  -17.5000000,  122.5000000,   -0.0042963,    0.0044296
  -17.5000000,  125.0000000,   -0.0053213,    0.0057961
  -17.5000000,  127.5000000,   -0.0042361,    0.0033084
  -17.5000000,  130.0000000,   -0.0017876,    0.0071503
  -17.5000000,  132.5000000,   -0.0036760,    0.0096071
  -17.5000000,  135.0000000,   -0.0047920,    0.0109156
  -17.5000000,  137.5000000,   -0.0086279,    0.0103263
  -17.5000000,  140.0000000,   -0.0083735,    0.0068922
  -17.5000000,  142.5000000,   -0.0067911,    0.0060582
  -17.5000000,  145.0000000,   -0.0079649,    0.0050115
  -17.5000000,  147.5000000,   -0.0085570,    0.0050314
  -17.5000000,  150.0000000,   -0.0095431,    0.0037055
  -17.5000000,  152.5000000,   -0.0098344,    0.0028173
  -17.5000000,  155.0000000,   -0.0107621,   -0.0042528
  -17.5000000,  157.5000000,   -0.0024819,   -0.0076938
  -17.5000000,  160.0000000,    0.0045684,   -0.0033521
  -17.5000000,  162.5000000,    0.0056836,    0.0056833
  -17.5000000,  165.0000000,   -0.0029742,    0.0052991
  -17.5000000,  167.5000000,   -0.0056155,   -0.0026187
  -17.5000000,  170.0000000,   -0.0066115,   -0.0026223
  -17.5000000,  172.5000000,   -0.0063632,   -0.0049396
  -17.5000000,  175.0000000,   -0.0015779,    0.0003942
  -17.5000000,  177.5000000,   -0.0048072,    0.0019629
  -17.5000000,  180.0000000,   -0.0069798,    0.0012121
  -17.5000000,  182.5000000,   -0.0080487,   -0.0008029
  -17.5000000,  185.0000000,   -0.0072125,   -0.0039642
  -17.5000000,  187.5000000,   -0.0007967,   -0.0038954
  -17.5000000,  190.0000000,   -0.0052935,    0.0091485
  -17.5000000,  192.5000000,   -0.0126516,    0.0060889
  -17.5000000,  195.0000000,   -0.0132507,    0.0053282
  -17.5000000,  197.5000000,   -0.0185866,    0.0038207
  -17.5000000,  200.0000000,   -0.0141012,   -0.0024962
  -17.5000000,  202.5000000,   -0.0157969,   -0.0035838
  -17.5000000,  205.0000000,   -0.0131055,   -0.0107891
  -17.5000000,  207.5000000,   -0.0059059,   -0.0085378
  -17.5000000,  210.0000000,   -0.0094311,   -0.0054124
  -17.5000000,  212.5000000,   -0.0112775,   -0.0110933
  -17.5000000,  215.0000000,   -0.0045387,   -0.0110297
  -17.5000000,  217.5000000,   -0.0026298,   -0.0097835
  -17.5000000,  220.0000000,    0.0020670,   -0.0064053
  -17.5000000,  222.5000000,    0.0008854,   -0.0026443
