Lat,Long,EOF1,EOF2
  -20.0000000,    0.0000000,   -0.0041224,   -0.0103509
  -20.0000000,    2.5000000,   -0.0024709,   -0.0100022
  -20.0000000,    5.0000000,   -0.0018175,   -0.0099517
  -20.0000000,    7.5000000,    0.0011453,   -0.0106534
  -20.0000000,   10.0000000,    0.0041343,   -0.0081063
  -20.0000000,   12.5000000,    0.0125326,   -0.0017519
  -20.0000000,   15.0000000,    0.0142848,    0.0133133
  -20.0000000,   17.5000000,    0.0001625,    0.0101541
  -20.0000000,   20.0000000,   -0.0049677,    0.0087502
  -20.0000000,   22.5000000,   -0.0183398,    0.0054637
  -20.0000000,   25.0000000,   -0.0234644,   -0.0046368
  -20.0000000,   27.5000000,   -0.0257888,   -0.0155711
  -20.0000000,   30.0000000,   -0.0244146,   -0.0243520
  -20.0000000,   32.5000000,   -0.0303573,   -0.0430660
  -20.0000000,   35.0000000,   -0.0107094,   -0.0696312
  -20.0000000,   37.5000000,    0.0046957,   -0.0578099
  -20.0000000,   40.0000000,    0.0089128,   -0.0508040
  -20.0000000,   42.5000000,    0.0214024,   -0.0467367
  -20.0000000,   45.0000000,    0.0336181,   -0.0359105
  -20.0000000,   47.5000000,    0.0414276,   -0.0252063
  -20.0000000,   50.0000000,    0.0455099,   -0.0076634
  -20.0000000,   52.5000000,    0.0313087,    0.0047419
  -20.0000000,   55.0000000,    0.0282201,    0.0063791
  -20.0000000,   57.5000000,    0.0253572,    0.0206121
  -20.0000000,   60.0000000,    0.0138112,    0.0171279
  -20.0000000,   62.5000000,    0.0130610,    0.0178971
  -20.0000000,   65.0000000,    0.0125903,    0.0199854
  -20.0000000,   67.5000000,    0.0046446,    0.0178813
  -20.0000000,   70.0000000,   -0.0003270,    0.0028641
  -20.0000000,   72.5000000,    0.0031722,   -0.0019798
  -20.0000000,   75.0000000,    0.0058860,   -0.0011418
  -20.0000000,   77.5000000,    0.0035244,    0.0067827
  -20.0000000,   80.0000000,    0.0040171,   -0.0028079
  -20.0000000,   82.5000000,    0.0090932,    0.0094417
  -20.0000000,   85.0000000,   -0.0040656,    0.0045392
  -20.0000000,   87.5000000,    0.0005219,   -0.0033245
  -20.0000000,   90.0000000,   -0.0044641,    0.0047163
  -20.0000000,   92.5000000,   -0.0091569,   -0.0030611
  -20.0000000,   95.0000000,   -0.0148415,   -0.0066314
  -20.0000000,   97.5000000,   -0.0184873,   -0.0186272
  -20.0000000,  100.0000000,   -0.0166842,   -0.0236082
  -20.0000000,  102.5000000,   -0.0152504,   -0.0293526
  -20.0000000,  105.0000000,   -0.0109936,   -0.0296643
  -20.0000000,  107.5000000,   -0.0085349,   -0.0283713
  -20.0000000,  110.0000000,   -0.0073322,   -0.0300682
  -20.0000000,  112.5000000,   -0.0049410,   -0.0333521
  -20.0000000,  115.0000000,   -0.0007042,   -0.0347741
  -20.0000000,  117.5000000,    0.0056193,   -0.0295896
  -20.0000000,  120.0000000,    0.0048179,   -0.0299245
  -20.0000000,  122.5000000,    0.0167208,   -0.0323122
  -20.0000000,  125.0000000,    0.0176651,   -0.0223411
  -20.0000000,  127.5000000,    0.0129201,   -0.0312346
  -20.0000000,  130.0000000,    0.0228192,   -0.0398789
  -20.0000000,  132.5000000,    0.0314110,   -0.0336769
  -20.0000000,  135.0000000,    0.0358829,   -0.0248332
  -20.0000000,  137.5000000,    0.0423049,   -0.0202335
  -20.0000000,  140.0000000,    0.0481928,   -0.0123925
  -20.0000000,  142.5000000,    0.0534730,    0.0039254
  -20.0000000,  145.0000000,    0.0431301,    0.0175362
  -20.0000000,  147.5000000,    0.0239873,    0.0168081
  -20.0000000,  150.0000000,    0.0182287,    0.0088538
  -20.0000000,  152.5000000,    0.0197090,    0.0048981
  -20.0000000,  155.0000000,    0.0193621,    0.0087517
  -20.0000000,  157.5000000,    0.0185795,    0.0136761
  -20.0000000,  160.0000000,    0.0054972,    0.0157627
  -20.0000000,  162.5000000,   -0.0101674,   -0.0063743
  -20.0000000,  165.0000000,   -0.0051462,   -0.0228417
  -20.0000000,  167.5000000,    0.0056913,   -0.0289086
  -20.0000000,  170.0000000,    0.0157724,   -0.0162733
  -20.0000000,  172.5000000,    0.0172118,   -0.0250881
  -20.0000000,  175.0000000,    0.0397991,   -0.0263460
  -20.0000000,  177.5000000,    0.0391600,   -0.0107376
  -20.0000000,  180.0000000,    0.0410948,   -0.0056958
  -20.0000000,  182.5000000,    0.0390533,    0.0092815
  -20.0000000,  185.0000000,    0.0326099,    0.0066668
  -20.0000000,  187.5000000,    0.0415115,    0.0213935
  -20.0000000,  190.0000000,    0.0361287,    0.0283866
  -20.0000000,  192.5000000,    0.0370126,    0.0285305
  -20.0000000,  195.0000000,    0.0397271,    0.0406608
  -20.0000000,  197.5000000,    0.0321136,    0.0539465
  -20.0000000,  200.0000000,    0.0150898,    0.0508130
  -20.0000000,  202.5000000,    0.0087426,    0.0368933
  -20.0000000,  205.0000000,    0.0076736,    0.0338825
  -20.0000000,  207.5000000,    0.0023809,    0.0237428
  -20.0000000,  210.0000000,    0.0031473,    0.0167237
  -20.0000000,  212.5000000,    0.0093991,    0.0130030
  -20.0000000,  215.0000000,    0.0136700,    0.0168370
  -20.0000000,  217.5000000,    0.0162023,    0.0282616
  -20.0000000,  220.0000000,    0.0057256,    0.0286960
  -20.0000000,  222.5000000,    0.0050268,    0.0235673
  -20.0000000,  225.0000000,   -0.0027308,    0.0231558
  -20.0000000,  227.5000000,    0.0015513,    0.0182225
  -20.0000000,  230.0000000,   -0.0013385,    0.0249938
  -20.0000000,  232.5000000,   -0.0012183,    0.0223917
  -20.0000000,  235.0000000,   -0.0062478,    0.0297895
  -20.0000000,  237.5000000,   -0.0180983,    0.0123672
  -20.0000000,  240.0000000,   -0.0035857,    0.0067460
  -20.0000000,  242.5000000,   -0.0051068,    0.0057289
  -20.0000000,  245.0000000,    0.0044718,    0.0128451
  -20.0000000,  247.5000000,   -0.0025823,    0.0168904
  -20.0000000,  250.0000000,   -0.0011177,    0.0113493
  -20.0000000,  252.5000000,   -0.0043997,    0.0130835
  -20.0000000,  255.0000000,   -0.0030299,    0.0052826
  -20.0000000,  257.5000000,    0.0002735,    0.0092908
  -20.0000000,  260.0000000,   -0.0009326,    0.0089003
  -20.0000000,  262.5000000,   -0.0012174,    0.0084293
  -20.0000000,  265.0000000,    0.0050898,    0.0094866
  -20.0000000,  267.5000000,    0.0036140,    0.0140674
  -20.0000000,  270.0000000,    0.0041122,    0.0121651
  -20.0000000,  272.5000000,    0.0016713,    0.0162157
  -20.0000000,  275.0000000,   -0.0005268,    0.0100307
  -20.0000000,  277.5000000,    0.0005371,    0.0116424
  -20.0000000,  280.0000000,    0.0006413,    0.0138412
  -20.0000000,  282.5000000,   -0.0044774,    0.0152066
  -20.0000000,  285.0000000,   -0.0056202,    0.0065732
  -20.0000000,  287.5000000,   -0.0021484,    0.0101831
  -20.0000000,  290.0000000,   -0.0067072,    0.0081302
  -20.0000000,  292.5000000,   -0.0045446,   -0.0012264
  -20.0000000,  295.0000000,   -0.0004740,    0.0028052
  -20.0000000,  297.5000000,   -0.0130607,    0.0088479
  -20.0000000,  300.0000000,   -0.0156544,   -0.0184004
  -20.0000000,  302.5000000,    0.0096696,   -0.0186955
