Lat,Long,EOF1,EOF2
  -20.0000000,    0.0000000,    0.0051011,    0.0008285
  -20.0000000,    2.5000000,    0.0053132,   -0.0001626
  -20.0000000,    5.0000000,    0.0032908,    0.0013562
  -20.0000000,    7.5000000,    0.0041419,   -0.0017974
  -20.0000000,   10.0000000,    0.0015993,   -0.0019679
  -20.0000000,   12.5000000,    0.0079747,   -0.0130657
  -20.0000000,   15.0000000,    0.0242291,   -0.0042754
  -20.0000000,   17.5000000,    0.0155061,    0.0077323
  -20.0000000,   20.0000000,    0.0082924,    0.0062513
  -20.0000000,   22.5000000,    0.0061403,    0.0046257
  -20.0000000,   25.0000000,    0.0057409,    0.0063666
  -20.0000000,   27.5000000,   -0.0012095,    0.0073077
  -20.0000000,   30.0000000,    0.0000779,    0.0022643
  -20.0000000,   32.5000000,    0.0033331,    0.0031810
  -20.0000000,   35.0000000,    0.0053047,    0.0031316
  -20.0000000,   37.5000000,    0.0026061,    0.0095371
  -20.0000000,   40.0000000,   -0.0002219,    0.0086206
  -20.0000000,   42.5000000,    0.0005800,    0.0143502
  -20.0000000,   45.0000000,   -0.0069455,    0.0169020
  -20.0000000,   47.5000000,   -0.0120248,    0.0148076
  -20.0000000,   50.0000000,   -0.0162460,    0.0098393
  -20.0000000,   52.5000000,   -0.0153151,    0.0046541
  -20.0000000,   55.0000000,   -0.0100591,    0.0030749
  -20.0000000,   57.5000000,   -0.0068618,    0.0075706
  -20.0000000,   60.0000000,   -0.0099120,    0.0068237
  -20.0000000,   62.5000000,   -0.0080470,    0.0074357
  -20.0000000,   65.0000000,   -0.0155518,    0.0093260
  -20.0000000,   67.5000000,   -0.0190383,    0.0020128
  -20.0000000,   70.0000000,   -0.0174193,   -0.0021114
  -20.0000000,   72.5000000,   -0.0136346,   -0.0044194
  -20.0000000,   75.0000000,   -0.0132366,   -0.0035223
  -20.0000000,   77.5000000,   -0.0112068,   -0.0077592
  -20.0000000,   80.0000000,   -0.0109031,   -0.0108197
  -20.0000000,   82.5000000,   -0.0064398,   -0.0151916
  -20.0000000,   85.0000000,   -0.0000798,   -0.0145284
  -20.0000000,   87.5000000,    0.0034665,   -0.0133019
  -20.0000000,   90.0000000,    0.0072776,   -0.0103540
  -20.0000000,   92.5000000,    0.0094087,   -0.0067553
  -20.0000000,   95.0000000,    0.0080239,   -0.0044636
  -20.0000000,   97.5000000,    0.0094311,   -0.0018133
  -20.0000000,  100.0000000,    0.0069798,    0.0020365
  -20.0000000,  102.5000000,    0.0023728,    0.0006345
  -20.0000000,  105.0000000,    0.0008147,   -0.0001782
  -20.0000000,  107.5000000,    0.0011295,   -0.0000566
  -20.0000000,  110.0000000,   -0.0004401,    0.0020817
  -20.0000000,  112.5000000,   -0.0020676,    0.0011602
  -20.0000000,  115.0000000,   -0.0059000,    0.0008652
  -20.0000000,  117.5000000,   -0.0087231,   -0.0049008
  -20.0000000,  120.0000000,   -0.0081264,   -0.0059551
  -20.0000000,  122.5000000,   -0.0094147,   -0.0087945
  -20.0000000,  125.0000000,   -0.0037144,   -0.0129883
  -20.0000000,  127.5000000,    0.0040841,   -0.0176110
  -20.0000000,  130.0000000,    0.0186587,   -0.0172927
  -20.0000000,  132.5000000,    0.0237545,   -0.0092487
  -20.0000000,  135.0000000,    0.0216307,   -0.0024298
  -20.0000000,  137.5000000,    0.0179246,    0.0017860
  -20.0000000,  140.0000000,    0.0197654,    0.0046924
  -20.0000000,  142.5000000,    0.0181105,    0.0174093
  -20.0000000,  145.0000000,    0.0019919,    0.0234273
  -20.0000000,  147.5000000,   -0.0072088,    0.0137298
  -20.0000000,  150.0000000,   -0.0037825,    0.0111810
  -20.0000000,  152.5000000,   -0.0076332,    0.0110742
  -20.0000000,  155.0000000,   -0.0065724,    0.0042787
  -20.0000000,  157.5000000,   -0.0025886,    0.0070303
  -20.0000000,  160.0000000,   -0.0060891,    0.0119405
  -20.0000000,  162.5000000,   -0.0111501,    0.0136353
  -20.0000000,  165.0000000,   -0.0158329,    0.0127928
  -20.0000000,  167.5000000,   -0.0209905,    0.0091851
  -20.0000000,  170.0000000,   -0.0222139,    0.0052713
  -20.0000000,  172.5000000,   -0.0272781,    0.0021592
  -20.0000000,  175.0000000,   -0.0283223,   -0.0086863
  -20.0000000,  177.5000000,   -0.0201669,   -0.0114797
  -20.0000000,  180.0000000,   -0.0195568,   -0.0099263
  -20.0000000,  182.5000000,   -0.0206407,   -0.0124738
  -20.0000000,  185.0000000,   -0.0192297,   -0.0199391
  -20.0000000,  187.5000000,   -0.0096548,   -0.0218492
  -20.0000000,  190.0000000,   -0.0046766,   -0.0187020
  -20.0000000,  192.5000000,   -0.0020295,   -0.0200120
  -20.0000000,  195.0000000,    0.0040872,   -0.0224174
  -20.0000000,  197.5000000,    0.0108111,   -0.0153053
  -20.0000000,  200.0000000,    0.0057051,   -0.0070657
  -20.0000000,  202.5000000,   -0.0028121,   -0.0015052
  -20.0000000,  205.0000000,   -0.0123010,   -0.0029957
  -20.0000000,  207.5000000,   -0.0114392,   -0.0088652
  -20.0000000,  210.0000000,   -0.0127361,   -0.0090621
  -20.0000000,  212.5000000,   -0.0174794,   -0.0219190
  -20.0000000,  215.0000000,   -0.0043309,   -0.0285014
  -20.0000000,  217.5000000,    0.0023503,   -0.0274528
  -20.0000000,  220.0000000,    0.0139399,   -0.0254160
  -20.0000000,  222.5000000,    0.0188012,   -0.0121799
  -20.0000000,  225.0000000,    0.0055867,   -0.0101139
  -20.0000000,  227.5000000,    0.0138911,   -0.0201915
  -20.0000000,  230.0000000,    0.0175178,   -0.0108515
  -20.0000000,  232.5000000,    0.0140008,   -0.0079938
  -20.0000000,  235.0000000,    0.0162205,   -0.0004675
  -20.0000000,  237.5000000,    0.0088343,    0.0029741
  -20.0000000,  240.0000000,    0.0083777,    0.0044878
  -20.0000000,  242.5000000,    0.0043821,    0.0075760
  -20.0000000,  245.0000000,    0.0000327,    0.0093996
  -20.0000000,  247.5000000,   -0.0059858,    0.0054593
  -20.0000000,  250.0000000,   -0.0063023,    0.0003132
  -20.0000000,  252.5000000,   -0.0061056,   -0.0040072
  -20.0000000,  255.0000000,   -0.0054159,   -0.0056119
  -20.0000000,  257.5000000,   -0.0055159,   -0.0089086
  -20.0000000,  260.0000000,   -0.0012602,   -0.0111901
  -20.0000000,  262.5000000,    0.0004371,   -0.0111694
  -20.0000000,  265.0000000,    0.0035091,   -0.0114550
  -20.0000000,  267.5000000,    0.0044593,   -0.0103851
  -20.0000000,  270.0000000,    0.0041591,   -0.0091015
  -20.0000000,  272.5000000,    0.0036445,   -0.0100012
  -20.0000000,  275.0000000,    0.0051518,   -0.0082068
  -20.0000000,  277.5000000,    0.0025893,   -0.0079399
  -20.0000000,  280.0000000,    0.0027125,   -0.0072436
  -20.0000000,  282.5000000,   -0.0028296,   -0.0087213
  -20.0000000,  285.0000000,   -0.0022672,   -0.0153633
  -20.0000000,  287.5000000,    0.0021131,   -0.0213674
  -20.0000000,  290.0000000,    0.0079867,   -0.0183210
  -20.0000000,  292.5000000,    0.0004869,   -0.0211299
  -20.0000000,  295.0000000,    0.0175472,   -0.0317755
  -20.0000000,  297.5000000,    0.0201547,   -0.0209893
  -20.0000000,  300.0000000,    0.0225224,   -0.0361276
  -20.0000000,  302.5000000,    0.0516815,   -0.0285103
  -20.0000000,  305.0000000,    0.0519836,   -0.0108325
  -20.0000000,  307.5000000,    0.0567443,    0.0025748
