Lat,Long,EOF1,EOF2
  -20.0000000,    0.0000000,    0.0058537,    0.0039411
  -20.0000000,    2.5000000,    0.0052438,    0.0033535
  -20.0000000,    5.0000000,    0.0079183,    0.0025907
  -20.0000000,    7.5000000,    0.0090134,    0.0071299
  -20.0000000,   10.0000000,    0.0059394,    0.0084312
  -20.0000000,   12.5000000,    0.0051023,    0.0084084
  -20.0000000,   15.0000000,    0.0017971,    0.0083919
  -20.0000000,   17.5000000,    0.0004043,    0.0057430
  -20.0000000,   20.0000000,   -0.0000392,    0.0061909
  -20.0000000,   22.5000000,   -0.0025680,    0.0046066
  -20.0000000,   25.0000000,   -0.0031470,    0.0021002
  -20.0000000,   27.5000000,   -0.0037093,   -0.0014385
  -20.0000000,   30.0000000,   -0.0010778,   -0.0048510
  -20.0000000,   32.5000000,    0.0020774,   -0.0051607
  -20.0000000,   35.0000000,    0.0041946,   -0.0046787
  -20.0000000,   37.5000000,    0.0055628,   -0.0040629
  -20.0000000,   40.0000000,    0.0083809,   -0.0031243
  -20.0000000,   42.5000000,    0.0086711,    0.0006480
  -20.0000000,   45.0000000,    0.0067914,    0.0009072
  -20.0000000,   47.5000000,    0.0073264,    0.0004481
  -20.0000000,   50.0000000,    0.0072833,    0.0018768
  -20.0000000,   52.5000000,    0.0069484,    0.0013603
  -20.0000000,   55.0000000,    0.0093788,    0.0011139
  -20.0000000,   57.5000000,    0.0111152,    0.0044112
  -20.0000000,   60.0000000,    0.0091302,    0.0068046
  -20.0000000,   62.5000000,    0.0073839,    0.0063269
  -20.0000000,   65.0000000,    0.0068291,    0.0068293
  -20.0000000,   67.5000000,    0.0045365,    0.0070981
  -20.0000000,   70.0000000,    0.0036996,    0.0039951
  -20.0000000,   72.5000000,    0.0064350,    0.0044419
  -20.0000000,   75.0000000,    0.0055179,    0.0056133
  -20.0000000,   77.5000000,    0.0056782,    0.0049330
  -20.0000000,   80.0000000,    0.0042619,    0.0049107
  -20.0000000,   82.5000000,    0.0052430,    0.0015382
  -20.0000000,   85.0000000,    0.0106572,    0.0029773
  -20.0000000,   87.5000000,    0.0104093,    0.0077452
  -20.0000000,   90.0000000,    0.0081078,    0.0082730
  -20.0000000,   92.5000000,    0.0085435,    0.0084203
  -20.0000000,   95.0000000,    0.0084058,    0.0105706
  -20.0000000,   97.5000000,    0.0060113,    0.0108636
  -20.0000000,  100.0000000,    0.0051513,    0.0106012
  -20.0000000,  102.5000000,    0.0025117,    0.0106965
  -20.0000000,  105.0000000,    0.0008942,    0.0056643
  -20.0000000,  107.5000000,    0.0057214,    0.0028711
  -20.0000000,  110.0000000,    0.0080581,    0.0060591
  -20.0000000,  112.5000000,    0.0098186,    0.0071551
  -20.0000000,  115.0000000,    0.0101513,    0.0139441
  -20.0000000,  117.5000000,    0.0034351,    0.0145946
  -20.0000000,  120.0000000,    0.0048848,    0.0123721
  -20.0000000,  122.5000000,    0.0034415,    0.0166658
  -20.0000000,  125.0000000,    0.0008284,    0.0175778
  -20.0000000,  127.5000000,   -0.0058534,    0.0192209
  -20.0000000,  130.0000000,   -0.0080383,    0.0117613
  -20.0000000,  132.5000000,   -0.0063328,    0.0131920
  -20.0000000,  135.0000000,   -0.0098790,    0.0114612
  -20.0000000,  137.5000000,   -0.0112367,    0.0117655
  -20.0000000,  140.0000000,   -0.0174631,    0.0045668
  -20.0000000,  142.5000000,   -0.0096875,   -0.0030097
  -20.0000000,  145.0000000,   -0.0057676,    0.0000279
  -20.0000000,  147.5000000,   -0.0039073,    0.0019409
  -20.0000000,  150.0000000,   -0.0069860,    0.0042160
  -20.0000000,  152.5000000,   -0.0077876,   -0.0002299
  -20.0000000,  155.0000000,   -0.0057688,    0.0003425
  -20.0000000,  157.5000000,   -0.0073015,   -0.0006690
  -20.0000000,  160.0000000,   -0.0038647,   -0.0037448
  -20.0000000,  162.5000000,    0.0011811,   -0.0001675
  -20.0000000,  165.0000000,    0.0004288,    0.0051293
  -20.0000000,  167.5000000,    0.0002398,    0.0069195
  -20.0000000,  170.0000000,   -0.0015872,    0.0106760
  -20.0000000,  172.5000000,   -0.0048184,    0.0124802
  -20.0000000,  175.0000000,   -0.0096276,    0.0127218
  -20.0000000,  177.5000000,   -0.0125839,    0.0080736
  -20.0000000,  180.0000000,   -0.0118353,    0.0046165
  -20.0000000,  182.5000000,   -0.0103355,    0.0033439
  -20.0000000,  185.0000000,   -0.0101491,    0.0032300
  -20.0000000,  187.5000000,   -0.0095798,    0.0031207
  -20.0000000,  190.0000000,   -0.0116338,    0.0044360
  -20.0000000,  192.5000000,   -0.0140239,    0.0017068
  -20.0000000,  195.0000000,   -0.0151378,   -0.0002690
  -20.0000000,  197.5000000,   -0.0151093,   -0.0033406
  -20.0000000,  200.0000000,   -0.0145303,   -0.0036405
  -20.0000000,  202.5000000,   -0.0151039,   -0.0047103
  -20.0000000,  205.0000000,   -0.0174930,   -0.0047577
