Lat,Long,EOF1,EOF2
  -20.0000000,    0.0000000,    0.0105660,    0.0008548
  -20.0000000,    2.5000000,    0.0112496,    0.0002918
  -20.0000000,    5.0000000,    0.0124257,    0.0024184
  -20.0000000,    7.5000000,    0.0133533,    0.0012793
  -20.0000000,   10.0000000,    0.0158911,    0.0120757
  -20.0000000,   12.5000000,    0.0243803,    0.0104239
  -20.0000000,   15.0000000,    0.0257845,    0.0218526
  -20.0000000,   17.5000000,    0.0293161,    0.0340270
  -20.0000000,   20.0000000,    0.0356421,    0.0266844
  -20.0000000,   22.5000000,    0.0319165,    0.0204452
  -20.0000000,   25.0000000,    0.0306258,   -0.0062352
  -20.0000000,   27.5000000,    0.0336750,    0.0067516
  -20.0000000,   30.0000000,    0.0295891,    0.0070352
  -20.0000000,   32.5000000,    0.0303449,    0.0079905
  -20.0000000,   35.0000000,    0.0294392,    0.0157302
  -20.0000000,   37.5000000,    0.0295560,    0.0109912
  -20.0000000,   40.0000000,    0.0284457,    0.0060936
  -20.0000000,   42.5000000,    0.0255675,   -0.0019603
  -20.0000000,   45.0000000,    0.0210460,   -0.0099030
  -20.0000000,   47.5000000,    0.0133809,    0.0033778
  -20.0000000,   50.0000000,    0.0163680,   -0.0011958
  -20.0000000,   52.5000000,    0.0176884,    0.0013820
  -20.0000000,   55.0000000,    0.0190687,    0.0184446
  -20.0000000,   57.5000000,    0.0197489,    0.0171388
  -20.0000000,   60.0000000,    0.0186393,    0.0062433
  -20.0000000,   62.5000000,    0.0190470,    0.0010020
  -20.0000000,   65.0000000,    0.0220907,   -0.0001555
  -20.0000000,   67.5000000,    0.0188509,    0.0149018
  -20.0000000,   70.0000000,    0.0191255,    0.0144929
  -20.0000000,   72.5000000,    0.0227996,    0.0154671
  -20.0000000,   75.0000000,    0.0222670,    0.0180423
  -20.0000000,   77.5000000,    0.0224796,    0.0153569
  -20.0000000,   80.0000000,    0.0246587,    0.0085908
  -20.0000000,   82.5000000,    0.0201547,    0.0067583
  -20.0000000,   85.0000000,    0.0160781,    0.0003112
  -20.0000000,   87.5000000,    0.0155882,   -0.0109379
  -20.0000000,   90.0000000,    0.0100048,   -0.0037943
  -20.0000000,   92.5000000,    0.0100766,   -0.0085510
