Lat,Long,EOF1,EOF2
  -20.0000000,    0.0000000,   -0.0007675,   -0.0059888
  -20.0000000,    2.5000000,   -0.0003072,   -0.0080148
  -20.0000000,    5.0000000,    0.0008660,   -0.0088376
  -20.0000000,    7.5000000,    0.0022557,   -0.0088315
  -20.0000000,   10.0000000,    0.0016028,   -0.0086333
  -20.0000000,   12.5000000,    0.0042919,   -0.0110995
  -20.0000000,   15.0000000,    0.0045493,   -0.0088915
  -20.0000000,   17.5000000,    0.0047973,   -0.0111294
  -20.0000000,   20.0000000,    0.0087766,   -0.0097666
  -20.0000000,   22.5000000,    0.0073086,   -0.0073068
  -20.0000000,   25.0000000,    0.0114082,   -0.0072488
  -20.0000000,   27.5000000,    0.0071175,   -0.0006420
  -20.0000000,   30.0000000,    0.0035545,   -0.0021848
  -20.0000000,   32.5000000,    0.0056584,    0.0004470
  -20.0000000,   35.0000000,    0.0015679,    0.0044438
  -20.0000000,   37.5000000,   -0.0033814,    0.0051470
  -20.0000000,   40.0000000,   -0.0106050,   -0.0013411
  -20.0000000,   42.5000000,   -0.0053206,   -0.0069214
  -20.0000000,   45.0000000,   -0.0072877,   -0.0102349
  -20.0000000,   47.5000000,    0.0083464,   -0.0195580
  -20.0000000,   50.0000000,    0.0136361,   -0.0032228
  -20.0000000,   52.5000000,    0.0071170,    0.0006520
  -20.0000000,   55.0000000,    0.0029075,    0.0058037
  -20.0000000,   57.5000000,    0.0006620,   -0.0011929
  -20.0000000,   60.0000000,    0.0079003,   -0.0006100
  -20.0000000,   62.5000000,    0.0072825,    0.0005315
  -20.0000000,   65.0000000,    0.0094886,    0.0044380
  -20.0000000,   67.5000000,    0.0012104,    0.0070023
  -20.0000000,   70.0000000,    0.0009216,    0.0043722
  -20.0000000,   72.5000000,   -0.0015350,    0.0040613
  -20.0000000,   75.0000000,    0.0024265,    0.0037648
  -20.0000000,   77.5000000,    0.0062822,    0.0063660
  -20.0000000,   80.0000000,    0.0051574,    0.0132620
  -20.0000000,   82.5000000,   -0.0053806,    0.0144705
  -20.0000000,   85.0000000,   -0.0071163,    0.0061754
  -20.0000000,   87.5000000,   -0.0055591,    0.0022981
  -20.0000000,   90.0000000,   -0.0005004,    0.0003713
  -20.0000000,   92.5000000,    0.0017537,   -0.0008198
  -20.0000000,   95.0000000,    0.0064360,   -0.0004332
  -20.0000000,   97.5000000,    0.0087164,    0.0032329
  -20.0000000,  100.0000000,    0.0123613,    0.0079165
  -20.0000000,  102.5000000,    0.0072230,    0.0172719
  -20.0000000,  105.0000000,    0.0025313,    0.0156486
  -20.0000000,  107.5000000,    0.0026310,    0.0182154
  -20.0000000,  110.0000000,   -0.0012165,    0.0197164
  -20.0000000,  112.5000000,   -0.0029731,    0.0198754
  -20.0000000,  115.0000000,   -0.0056174,    0.0210344
  -20.0000000,  117.5000000,   -0.0080450,    0.0212336
  -20.0000000,  120.0000000,   -0.0107063,    0.0193420
  -20.0000000,  122.5000000,   -0.0129572,    0.0161423
  -20.0000000,  125.0000000,   -0.0165977,    0.0159085
