Lat,Long,EOF1,EOF2
  -20.0000000,    0.0000000,    0.0033741,   -0.0093529
  -20.0000000,    2.5000000,    0.0052711,   -0.0092068
  -20.0000000,    5.0000000,    0.0028135,   -0.0080649
  -20.0000000,    7.5000000,    0.0022217,   -0.0110747
  -20.0000000,   10.0000000,    0.0003735,   -0.0135046
  -20.0000000,   12.5000000,   -0.0009481,   -0.0227467
  -20.0000000,   15.0000000,    0.0002272,   -0.0347330
  -20.0000000,   17.5000000,    0.0206598,   -0.0358285
  -20.0000000,   20.0000000,    0.0375545,   -0.0063150
  -20.0000000,   22.5000000,    0.0293971,    0.0175544
  -20.0000000,   25.0000000,    0.0176656,    0.0207575
  -20.0000000,   27.5000000,    0.0114473,    0.0116617
  -20.0000000,   30.0000000,    0.0125739,    0.0090102
  -20.0000000,   32.5000000,    0.0073020,    0.0120125
  -20.0000000,   35.0000000,   -0.0002615,    0.0103222
  -20.0000000,   37.5000000,   -0.0042617,   -0.0003266
  -20.0000000,   40.0000000,   -0.0029130,   -0.0124007
  -20.0000000,   42.5000000,    0.0063502,   -0.0185685
  -20.0000000,   45.0000000,    0.0086251,   -0.0108674
  -20.0000000,   47.5000000,    0.0034634,   -0.0169827
  -20.0000000,   50.0000000,    0.0095998,   -0.0215708
  -20.0000000,   52.5000000,    0.0093825,   -0.0236885
  -20.0000000,   55.0000000,    0.0164373,   -0.0252901
  -20.0000000,   57.5000000,    0.0214971,   -0.0246905
  -20.0000000,   60.0000000,    0.0293567,   -0.0191759
  -20.0000000,   62.5000000,    0.0289700,   -0.0138471
  -20.0000000,   65.0000000,    0.0331079,   -0.0119409
  -20.0000000,   67.5000000,    0.0358292,   -0.0024934
  -20.0000000,   70.0000000,    0.0350283,    0.0061059
  -20.0000000,   72.5000000,    0.0304616,    0.0111884
  -20.0000000,   75.0000000,    0.0338492,    0.0218511
  -20.0000000,   77.5000000,    0.0238330,    0.0382053
  -20.0000000,   80.0000000,    0.0106100,    0.0287077
  -20.0000000,   82.5000000,    0.0093823,    0.0240591
  -20.0000000,   85.0000000,    0.0063334,    0.0179332
  -20.0000000,   87.5000000,    0.0078406,    0.0151252
  -20.0000000,   90.0000000,    0.0084143,    0.0169010
  -20.0000000,   92.5000000,    0.0065092,    0.0174059
  -20.0000000,   95.0000000,    0.0028980,    0.0167044
  -20.0000000,   97.5000000,    0.0002512,    0.0114465
  -20.0000000,  100.0000000,    0.0017762,    0.0073077
  -20.0000000,  102.5000000,    0.0011872,    0.0076120
  -20.0000000,  105.0000000,    0.0002547,    0.0008847
  -20.0000000,  107.5000000,    0.0081441,   -0.0017725
  -20.0000000,  110.0000000,    0.0119075,    0.0051104
  -20.0000000,  112.5000000,    0.0124641,    0.0034509
  -20.0000000,  115.0000000,    0.0184114,    0.0126788
  -20.0000000,  117.5000000,    0.0081535,    0.0146249
  -20.0000000,  120.0000000,    0.0118565,    0.0065757
  -20.0000000,  122.5000000,    0.0126476,    0.0176475
  -20.0000000,  125.0000000,    0.0072460,    0.0189517
  -20.0000000,  127.5000000,   -0.0001629,    0.0262721
  -20.0000000,  130.0000000,   -0.0097363,    0.0222945
  -20.0000000,  132.5000000,   -0.0178777,    0.0197695
  -20.0000000,  135.0000000,   -0.0207075,    0.0044192
  -20.0000000,  137.5000000,   -0.0175172,   -0.0021922
  -20.0000000,  140.0000000,   -0.0156004,   -0.0104488
  -20.0000000,  142.5000000,   -0.0088448,   -0.0113434
