Lat,Long,EOF1,EOF2
  -20.0000000,    0.0000000,    0.0027919,    0.0041856
  -20.0000000,    2.5000000,   -0.0000820,    0.0047048
  -20.0000000,    5.0000000,    0.0004270,    0.0036992
  -20.0000000,    7.5000000,    0.0002069,    0.0054443
  -20.0000000,   10.0000000,   -0.0004515,    0.0062914
  -20.0000000,   12.5000000,   -0.0015390,    0.0092651
  -20.0000000,   15.0000000,   -0.0066978,    0.0083850
  -20.0000000,   17.5000000,   -0.0081529,    0.0036144
  -20.0000000,   20.0000000,   -0.0098251,    0.0018736
  -20.0000000,   22.5000000,   -0.0094700,   -0.0026524
  -20.0000000,   25.0000000,   -0.0088074,   -0.0018395
  -20.0000000,   27.5000000,   -0.0123214,   -0.0055412
  -20.0000000,   30.0000000,   -0.0072685,   -0.0111360
  -20.0000000,   32.5000000,   -0.0025787,   -0.0057788
  -20.0000000,   35.0000000,   -0.0093202,   -0.0027590
  -20.0000000,   37.5000000,   -0.0122608,   -0.0097242
  -20.0000000,   40.0000000,   -0.0131443,   -0.0141544
  -20.0000000,   42.5000000,   -0.0096483,   -0.0248841
  -20.0000000,   45.0000000,    0.0019543,   -0.0260933
  -20.0000000,   47.5000000,    0.0062297,   -0.0240359
  -20.0000000,   50.0000000,    0.0152938,   -0.0212000
  -20.0000000,   52.5000000,    0.0182805,   -0.0106699
  -20.0000000,   55.0000000,    0.0171609,   -0.0042753
  -20.0000000,   57.5000000,    0.0177915,    0.0013115
  -20.0000000,   60.0000000,    0.0163042,    0.0078072
  -20.0000000,   62.5000000,    0.0104054,    0.0109343
  -20.0000000,   65.0000000,    0.0034135,    0.0075366
  -20.0000000,   67.5000000,    0.0038315,   -0.0002903
  -20.0000000,   70.0000000,    0.0074711,    0.0020140
  -20.0000000,   72.5000000,    0.0055577,    0.0028294
  -20.0000000,   75.0000000,    0.0059486,    0.0024025
  -20.0000000,   77.5000000,    0.0070061,    0.0031045
  -20.0000000,   80.0000000,    0.0044219,    0.0065572
  -20.0000000,   82.5000000,    0.0000342,    0.0035466
  -20.0000000,   85.0000000,    0.0008861,    0.0022276
  -20.0000000,   87.5000000,   -0.0022787,   -0.0019725
  -20.0000000,   90.0000000,    0.0020159,   -0.0084903
  -20.0000000,   92.5000000,    0.0077378,   -0.0094902
  -20.0000000,   95.0000000,    0.0135885,   -0.0074337
  -20.0000000,   97.5000000,    0.0170760,   -0.0027958
  -20.0000000,  100.0000000,    0.0214850,    0.0056825
  -20.0000000,  102.5000000,    0.0178249,    0.0164501
  -20.0000000,  105.0000000,    0.0108244,    0.0195699
  -20.0000000,  107.5000000,    0.0044729,    0.0183267
  -20.0000000,  110.0000000,    0.0032110,    0.0148209
  -20.0000000,  112.5000000,    0.0040866,    0.0156676
  -20.0000000,  115.0000000,    0.0027336,    0.0177431
  -20.0000000,  117.5000000,   -0.0032829,    0.0177742
  -20.0000000,  120.0000000,   -0.0067770,    0.0118914
  -20.0000000,  122.5000000,   -0.0044497,    0.0092350
  -20.0000000,  125.0000000,   -0.0036518,    0.0114810
  -20.0000000,  127.5000000,   -0.0054962,    0.0111568
  -20.0000000,  130.0000000,   -0.0038202,    0.0087938
  -20.0000000,  132.5000000,   -0.0014859,    0.0098959
  -20.0000000,  135.0000000,   -0.0012299,    0.0110020
  -20.0000000,  137.5000000,   -0.0007221,    0.0102727
  -20.0000000,  140.0000000,    0.0007423,    0.0129016
  -20.0000000,  142.5000000,   -0.0032644,    0.0141625
  -20.0000000,  145.0000000,   -0.0019087,    0.0108122
  -20.0000000,  147.5000000,   -0.0027141,    0.0130009
  -20.0000000,  150.0000000,   -0.0061927,    0.0108446
  -20.0000000,  152.5000000,   -0.0075270,    0.0052091
  -20.0000000,  155.0000000,   -0.0034196,   -0.0012835
  -20.0000000,  157.5000000,   -0.0000803,   -0.0022700
