Date,PC1,PC2
2015-01-01,-1.08302,-0.45463
2015-01-02,-0.98329,-0.44255
2015-01-03,-0.90354,-0.19773
2015-01-04,-0.97712,0.22420
2015-01-05,-1.19160,0.73407
2015-01-06,-1.32548,0.80785
2015-01-07,-1.23153,0.99550
2015-01-08,-0.91946,1.36741
2015-01-09,-0.70047,1.46631
2015-01-10,-0.55863,1.20552
2015-01-11,-0.43194,1.03238
2015-01-12,-0.24257,0.69181
2015-01-13,0.00011,0.47664
2015-01-14,0.33957,0.26639
2015-01-15,0.65631,-0.13914
2015-01-16,0.85355,-0.48832
2015-01-17,0.63825,-0.74710
2015-01-18,0.62305,-0.63203
2015-01-19,0.56137,-0.42708
2015-01-20,0.73166,-0.23219
2015-01-21,0.85144,-0.15361
2015-01-22,0.88347,-0.29778
2015-01-23,0.59696,-0.65163
2015-01-24,0.54987,-0.91816
2015-01-25,0.43281,-0.89987
2015-01-26,0.04657,-0.81155
2015-01-27,-0.29069,-0.66604
2015-01-28,-0.42352,-0.45091
2015-01-29,-0.36926,-0.34357
2015-01-30,-0.27736,0.01810
2015-01-31,-0.22290,0.21056
2015-02-01,-0.09480,0.11727
2015-02-02,-0.00134,0.19835
2015-02-03,0.05764,0.16962
2015-02-04,0.04974,-0.10711
2015-02-05,0.46660,-0.67077
2015-02-06,0.69980,-0.94656
2015-02-07,0.69775,-1.07845
2015-02-08,0.46890,-1.24446
2015-02-09,0.30528,-0.86962
2015-02-10,0.29658,-0.34217
2015-02-11,0.20587,-0.15569
2015-02-12,0.03474,-0.16267
2015-02-13,-0.29499,-0.27931
2015-02-14,-0.49734,-0.45692
2015-02-15,-0.58072,-0.45088
2015-02-16,-0.65013,-0.40916
2015-02-17,-0.58917,-0.54591
2015-02-18,-0.44787,-0.51333
2015-02-19,-0.32468,-0.23502
2015-02-20,-0.22343,-0.20090
2015-02-21,0.03024,-0.49714
2015-02-22,-0.02850,-0.47270
2015-02-23,-0.19161,-0.50917
2015-02-24,-0.34021,-0.34527
2015-02-25,-0.52187,-0.43437
2015-02-26,-0.58562,-0.39724
2015-02-27,-0.62341,-0.49569
2015-02-28,-0.68415,-0.42958
2015-03-01,-0.88064,-0.26651
2015-03-02,-1.21741,-0.09401
2015-03-03,-1.21069,0.10347
2015-03-04,-1.35850,0.18338
2015-03-05,-1.55000,0.29334
2015-03-06,-1.69821,0.49929
2015-03-07,-1.70068,1.18060
2015-03-08,-1.42354,1.75413
2015-03-09,-0.92677,2.09744
2015-03-10,-0.38605,2.29997
2015-03-11,-0.01879,2.58339
2015-03-12,0.46625,2.81784
2015-03-13,0.91338,2.68190
2015-03-14,1.77656,2.17087
2015-03-15,2.48247,1.53567
2015-03-16,2.75176,1.23675
2015-03-17,2.64562,1.05444
2015-03-18,2.55908,0.63441
2015-03-19,2.36104,0.24795
2015-03-20,2.19918,0.10198
2015-03-21,1.80877,0.04864
2015-03-22,1.40968,-0.16631
2015-03-23,1.17361,-0.56825
2015-03-24,1.02174,-0.91340
2015-03-25,0.86787,-1.25755
2015-03-26,0.55204,-1.48994
2015-03-27,0.23313,-1.58216
2015-03-28,-0.00486,-1.71511
2015-03-29,-0.07272,-1.91448
2015-03-30,-0.29519,-1.77672
2015-03-31,-0.50432,-1.42296
