Date,PC1,PC2
2014-01-01,-0.62194,0.75161
2014-01-02,-0.23876,1.01096
2014-01-03,-0.24080,0.40511
2014-01-04,-0.20335,0.23634
2014-01-05,-0.02543,0.51736
2014-01-06,-0.09454,1.09608
2014-01-07,-0.06430,1.43550
2014-01-08,-0.26151,1.10379
2014-01-09,-0.61930,0.95338
2014-01-10,-0.93516,1.19244
2014-01-11,-1.34101,1.27416
2014-01-12,-1.62758,0.80678
2014-01-13,-1.31600,0.22253
2014-01-14,-0.84773,-0.51697
2014-01-15,-0.62621,-0.72522
2014-01-16,-0.20179,-0.57700
2014-01-17,0.32740,-0.70294
2014-01-18,0.59993,-1.02164
2014-01-19,0.84102,-1.25310
2014-01-20,0.83708,-0.92395
2014-01-21,0.59519,-0.73659
2014-01-22,0.58611,-1.35474
2014-01-23,1.07384,-1.93811
2014-01-24,1.33872,-1.77357
2014-01-25,1.11251,-1.21884
2014-01-26,1.21082,-1.31644
2014-01-27,1.27730,-1.25582
2014-01-28,0.87322,-0.79466
2014-01-29,0.35002,-0.13410
2014-01-30,0.35027,0.84943
2014-01-31,0.63383,1.71687
2014-02-01,0.54762,1.42628
2014-02-02,0.09316,0.21103
2014-02-03,-0.29946,-0.78453
2014-02-04,-0.70014,-0.46130
2014-02-05,-1.13605,0.54461
2014-02-06,-1.11945,0.48055
2014-02-07,-0.93782,0.06920
2014-02-08,-1.06712,0.33098
2014-02-09,-1.39858,0.35233
2014-02-10,-1.44746,0.09306
2014-02-11,-1.44970,-0.60143
2014-02-12,-1.74698,-0.89166
2014-02-13,-1.79604,-0.62035
2014-02-14,-1.38893,-0.90699
2014-02-15,-0.84696,-1.15503
2014-02-16,-0.38134,-0.83965
2014-02-17,-0.05039,-0.08146
2014-02-18,0.23924,0.00995
2014-02-19,0.18483,-0.44008
2014-02-20,0.10756,-0.53017
2014-02-21,0.39518,-0.20189
2014-02-22,0.50028,0.14601
2014-02-23,0.64295,0.31253
2014-02-24,0.79606,0.88561
2014-02-25,1.19283,0.99015
2014-02-26,1.26651,0.78344
2014-02-27,1.09976,1.01130
2014-02-28,1.18505,0.95836
2014-03-01,1.35534,0.24121
2014-03-02,1.19946,-0.74474
2014-03-03,1.16021,-1.30299
2014-03-04,1.42450,-1.66929
2014-03-05,1.63508,-1.20275
2014-03-06,1.71087,-0.43146
2014-03-07,1.83796,0.14534
2014-03-08,1.89557,0.33628
2014-03-09,1.70731,0.67331
2014-03-10,1.67489,1.07317
2014-03-11,1.34378,2.27351
2014-03-12,0.71104,3.02808
2014-03-13,0.41841,2.39256
2014-03-14,0.16459,0.99849
2014-03-15,-0.35879,0.74338
2014-03-16,-0.83591,1.08877
2014-03-17,-1.16692,1.11839
2014-03-18,-1.24993,0.98526
2014-03-19,-0.96388,0.55903
2014-03-20,-0.53223,-0.29177
2014-03-21,-0.21983,-0.96598
2014-03-22,-0.10266,-1.02563
2014-03-23,-0.12751,-0.43595
2014-03-24,-0.24944,-0.14426
2014-03-25,-0.21470,0.20169
2014-03-26,-0.02806,-0.05220
2014-03-27,-0.41431,-0.22637
2014-03-28,-0.70340,-0.28444
2014-03-29,-0.63734,-0.47926
2014-03-30,-0.70412,-0.87560
2014-03-31,-1.23468,-1.60575
2014-04-01,-1.74401,-1.59040
2014-04-02,-1.97775,-0.94910
