Date,PC1,PC2
1993-01-01,-2.63788,4.46903
1993-01-02,-3.17849,2.91896
1993-01-03,-3.38922,1.11185
1993-01-04,-3.15613,-0.69261
1993-01-05,-3.04146,-2.44442
1993-01-06,-2.65480,-3.09325
1993-01-07,-2.10934,-3.21325
1993-01-08,-1.60691,-2.77806
1993-01-09,-1.47002,-2.19692
1993-01-10,-1.36759,-1.39645
1993-01-11,-1.18021,-0.45543
1993-01-12,-1.10758,0.46226
1993-01-13,-1.02647,1.29053
1993-01-14,-0.82749,1.80729
1993-01-15,-0.55840,1.87192
1993-01-16,-0.38062,1.70002
1993-01-17,-0.33624,1.19471
1993-01-18,-0.24941,0.80735
1993-01-19,-0.20154,0.74909
1993-01-20,-0.30021,0.73279
1993-01-21,-0.39230,0.79125
1993-01-22,-0.27826,0.63289
1993-01-23,-0.21170,0.44158
1993-01-24,-0.03386,0.35369
1993-01-25,0.07790,0.25492
1993-01-26,0.15937,0.10833
1993-01-27,0.28506,0.00218
1993-01-28,0.36331,-0.00521
1993-01-29,0.42206,0.02016
1993-01-30,0.42847,-0.08173
1993-01-31,0.34759,-0.18077
1993-02-01,0.42544,-0.24711
1993-02-02,0.57385,-0.39995
1993-02-03,0.63794,-0.37409
1993-02-04,0.68786,-0.33132
1993-02-05,0.80233,-0.21311
1993-02-06,0.88255,-0.07176
1993-02-07,0.92476,0.01371
1993-02-08,0.93905,0.00253
1993-02-09,0.93247,-0.15631
1993-02-10,0.79999,-0.16826
1993-02-11,0.64297,-0.08741
1993-02-12,0.65404,0.21848
1993-02-13,0.62546,0.27619
1993-02-14,0.55717,0.02236
1993-02-15,0.51529,-0.13746
1993-02-16,0.49643,-0.07335
1993-02-17,0.56432,-0.07596
1993-02-18,0.55243,-0.31320
1993-02-19,0.59722,-0.36376
1993-02-20,0.55353,-0.19383
1993-02-21,0.59891,-0.07348
1993-02-22,0.58856,-0.06080
1993-02-23,0.61627,-0.21035
1993-02-24,0.65105,-0.39182
1993-02-25,0.69427,-0.37599
1993-02-26,0.72667,-0.26633
1993-02-27,0.70885,-0.26974
1993-02-28,0.57029,-0.27056
1993-03-01,0.44479,-0.20392
1993-03-02,0.47288,-0.16213
1993-03-03,0.54778,-0.13091
1993-03-04,0.52696,-0.15001
1993-03-05,0.39982,-0.10869
1993-03-06,0.36063,-0.06635
1993-03-07,0.41604,0.03744
1993-03-08,0.39906,0.13412
1993-03-09,0.39408,0.10841
1993-03-10,0.40494,0.12970
1993-03-11,0.36810,0.17485
1993-03-12,0.28196,0.18432
1993-03-13,0.22262,0.24069
1993-03-14,0.28071,0.18605
1993-03-15,0.26931,0.08139
1993-03-16,0.11854,-0.00953
1993-03-17,0.15522,-0.04110
1993-03-18,0.23498,-0.05133
1993-03-19,0.35099,-0.07059
1993-03-20,0.39783,-0.09315
1993-03-21,0.38311,-0.05604
1993-03-22,0.40908,0.01795
1993-03-23,0.42657,-0.12165
1993-03-24,0.31763,-0.15389
1993-03-25,0.27836,-0.12578
1993-03-26,0.28716,-0.10191
1993-03-27,0.32122,0.03807
1993-03-28,0.36308,0.00195
1993-03-29,0.45680,0.01525
1993-03-30,0.44072,-0.09330
1993-03-31,0.36142,-0.19992
