Date,PC1,PC2
2004-01-01,-0.57037,-0.69104
2004-01-02,-0.61421,-0.70975
2004-01-03,-0.69542,-0.65903
2004-01-04,-0.80163,-0.68426
2004-01-05,-1.00117,-0.80920
2004-01-06,-1.13469,-0.78392
2004-01-07,-1.43935,-0.76684
2004-01-08,-1.74241,-0.50561
2004-01-09,-1.87274,-0.37658
2004-01-10,-1.89542,-0.25630
2004-01-11,-1.95278,0.10837
2004-01-12,-1.90118,0.40775
2004-01-13,-1.73529,0.60461
2004-01-14,-1.39765,0.77931
2004-01-15,-1.11394,0.92279
2004-01-16,-1.03859,0.88581
2004-01-17,-1.05867,0.97422
2004-01-18,-1.11564,1.08310
2004-01-19,-1.11337,1.28050
2004-01-20,-0.99003,1.64383
2004-01-21,-0.76369,1.94623
2004-01-22,-0.60690,1.96504
2004-01-23,-0.39322,1.94261
2004-01-24,-0.06373,1.94229
2004-01-25,0.05914,1.76608
2004-01-26,0.10864,1.63365
2004-01-27,0.36211,1.76542
2004-01-28,0.61392,1.78976
2004-01-29,0.83011,1.61097
2004-01-30,1.06557,1.33606
2004-01-31,1.06731,1.01954
2004-02-01,1.09777,0.74702
2004-02-02,1.12576,0.64272
2004-02-03,1.34111,0.41544
2004-02-04,1.51530,0.25704
2004-02-05,1.55056,0.11310
2004-02-06,1.40339,-0.04031
2004-02-07,1.43105,-0.12835
2004-02-08,1.49144,-0.27355
2004-02-09,1.21835,-0.26688
2004-02-10,0.92959,-0.40351
2004-02-11,0.77033,-0.51901
2004-02-12,0.59126,-0.50131
2004-02-13,0.48206,-0.38037
2004-02-14,0.29946,-0.29398
2004-02-15,0.10877,-0.37235
2004-02-16,-0.02454,-0.31354
2004-02-17,-0.16156,-0.31209
2004-02-18,-0.27279,-0.02118
2004-02-19,-0.34401,0.23760
2004-02-20,-0.56939,0.41761
2004-02-21,-0.51943,0.35478
2004-02-22,-0.49009,0.25145
2004-02-23,-0.37931,0.17997
2004-02-24,-0.14288,0.00608
2004-02-25,0.03955,-0.14913
2004-02-26,0.25285,-0.20584
2004-02-27,0.33631,-0.30747
2004-02-28,0.24868,-0.42735
2004-02-29,0.14578,-0.49274
2004-03-01,0.23946,-0.44882
2004-03-02,0.29421,-0.27797
2004-03-03,0.42614,-0.09113
2004-03-04,0.35019,0.12971
2004-03-05,0.38548,0.50651
2004-03-06,0.51970,0.66084
2004-03-07,0.57149,0.77663
2004-03-08,0.63527,0.86126
2004-03-09,0.67508,0.64005
2004-03-10,0.79096,0.37952
2004-03-11,1.08541,0.26068
2004-03-12,1.25820,0.05149
2004-03-13,1.45247,-0.19188
2004-03-14,1.55452,-0.38054
2004-03-15,1.54357,-0.67409
2004-03-16,1.45353,-0.90403
2004-03-17,1.31514,-1.25962
2004-03-18,1.19515,-1.36575
2004-03-19,0.97743,-1.59678
2004-03-20,0.67620,-1.72985
2004-03-21,0.24272,-1.96624
2004-03-22,-0.08360,-2.03446
2004-03-23,-0.32231,-2.06178
2004-03-24,-0.64032,-2.06538
2004-03-25,-0.81785,-1.90341
2004-03-26,-1.01001,-1.60786
2004-03-27,-1.21204,-1.31754
2004-03-28,-1.29516,-0.93301
2004-03-29,-1.35787,-0.57456
2004-03-30,-1.47324,-0.26128
