Date,PC1,PC2
1891-01-01,-0.09069,-0.03040
1891-01-02,-0.09416,-0.08727
1891-01-03,-0.10837,-0.16146
1891-01-04,-0.13259,-0.25109
1891-01-05,-0.16517,-0.35150
1891-01-06,-0.20384,-0.45532
1891-01-07,-0.24590,-0.55370
1891-01-08,-0.28853,-0.63898
1891-01-09,-0.32900,-0.70735
1891-01-10,-0.36492,-0.75969
1891-01-11,-0.39438,-0.80004
1891-01-12,-0.41619,-0.83316
1891-01-13,-0.42993,-0.86261
1891-01-14,-0.43604,-0.88978
1891-01-15,-0.43577,-0.91378
1891-01-16,-0.43094,-0.93183
1891-01-17,-0.42376,-0.93993
1891-01-18,-0.41632,-0.93356
1891-01-19,-0.41018,-0.90853
1891-01-20,-0.40571,-0.86172
1891-01-21,-0.40148,-0.79189
1891-01-22,-0.39393,-0.70062
1891-01-23,-0.37768,-0.59356
1891-01-24,-0.34712,-0.48257
1891-01-25,-0.29892,-0.39294
1891-01-26,-0.23383,-0.39487
1891-01-27,-0.15642,-0.53092
1891-01-28,-0.07315,-0.56617
1891-01-29,0.00984,-0.56271
1891-01-30,0.08822,-0.56286
1891-01-31,0.16025,-0.57352
1891-02-01,0.22727,-0.59514
1891-02-02,0.29400,-0.62534
1891-02-03,0.36916,-0.65844
1891-02-04,0.46582,-0.68311
1891-02-05,0.59829,-0.67895
1891-02-06,0.76615,-0.62212
1891-02-07,0.93658,-0.51768
1891-02-08,1.07737,-0.40766
1891-02-09,1.18793,-0.31917
1891-02-10,1.27821,-0.25285
1891-02-11,1.35484,-0.20132
1891-02-12,1.42104,-0.15751
1891-02-13,1.47800,-0.11600
1891-02-14,1.52559,-0.07297
1891-02-15,1.56254,-0.02591
1891-02-16,1.58671,0.02666
1891-02-17,1.59541,0.08556
1891-02-18,1.58578,0.15127
1891-02-19,1.55523,0.22419
1891-02-20,1.50187,0.30475
1891-02-21,1.42477,0.39346
1891-02-22,1.32418,0.49089
1891-02-23,1.20160,0.59750
1891-02-24,1.05969,0.71353
1891-02-25,0.90207,0.83877
1891-02-26,0.73306,0.97243
1891-02-27,0.55734,1.11295
1891-02-28,0.37961,1.25789
1891-03-01,0.20423,1.40387
1891-03-02,0.03496,1.54663
1891-03-03,-0.10150,1.67859
1891-03-04,-0.22289,1.80090
1891-03-05,-0.32927,1.90758
1891-03-06,-0.42204,1.99252
1891-03-07,-0.50391,2.05008
