Date,PC1,PC2
2015-01-01,-0.89628,-1.22267
2015-01-02,-0.81074,-1.02697
2015-01-03,-0.76148,-0.40942
2015-01-04,-0.87847,-0.08812
2015-01-05,-1.32988,0.37667
2015-01-06,-1.56523,0.46256
2015-01-07,-1.29518,0.32533
2015-01-08,-1.06955,0.98243
2015-01-09,-0.83691,1.04516
2015-01-10,-0.77459,0.66387
2015-01-11,-0.68067,0.28660
2015-01-12,-0.40510,0.07911
2015-01-13,-0.01469,-0.32834
2015-01-14,0.58539,-0.10968
2015-01-15,1.14686,-0.38262
2015-01-16,1.55340,-0.44272
2015-01-17,1.39317,-0.35237
2015-01-18,1.28064,-0.01267
2015-01-19,1.01633,0.28559
2015-01-20,1.11660,0.40388
2015-01-21,1.26711,0.24900
2015-01-22,1.34546,-0.26471
2015-01-23,0.83649,-0.40870
2015-01-24,0.69867,-0.56853
2015-01-25,0.53438,-0.29922
2015-01-26,0.05070,-0.40438
2015-01-27,-0.37027,-0.59277
2015-01-28,-0.41253,-0.33255
2015-01-29,-0.22708,0.16389
2015-01-30,-0.22320,0.85787
2015-01-31,-0.27366,1.06468
2015-02-01,-0.07907,1.34252
2015-02-02,-0.15746,1.63574
2015-02-03,-0.23495,1.32668
2015-02-04,-0.07567,0.60953
2015-02-05,0.54562,0.10311
2015-02-06,0.83115,-0.19121
2015-02-07,0.76203,-0.37240
2015-02-08,0.34571,-0.62279
2015-02-09,0.10247,0.02476
2015-02-10,0.13344,0.33677
2015-02-11,-0.01022,0.03975
2015-02-12,-0.26501,0.13342
2015-02-13,-0.55512,0.38498
2015-02-14,-0.52464,0.50602
2015-02-15,-0.43376,0.32090
2015-02-16,-0.40350,0.12196
2015-02-17,-0.26494,-0.21659
2015-02-18,-0.07683,-0.28984
2015-02-19,-0.04157,-0.31402
2015-02-20,0.11775,-0.28968
2015-02-21,0.49938,-0.54959
2015-02-22,0.42377,-0.47697
2015-02-23,0.32477,-0.39381
2015-02-24,-0.00603,-0.54430
2015-02-25,-0.21751,-0.82959
2015-02-26,-0.17512,-0.76637
2015-02-27,-0.21267,-0.56973
2015-02-28,-0.35155,-0.45900
2015-03-01,-0.72035,-1.12218
2015-03-02,-1.19057,-1.15409
2015-03-03,-1.13109,-0.97335
2015-03-04,-1.38861,-0.63762
2015-03-05,-1.69601,-0.27217
2015-03-06,-1.89019,-0.33550
2015-03-07,-2.03236,0.31259
2015-03-08,-1.87484,1.28526
2015-03-09,-1.28716,1.99075
2015-03-10,-0.67636,2.82303
2015-03-11,-0.44986,3.19907
2015-03-12,-0.01022,3.01622
2015-03-13,0.27439,2.79271
2015-03-14,1.40679,1.63672
2015-03-15,2.29712,0.69257
2015-03-16,2.63461,0.43770
2015-03-17,2.48624,0.50042
2015-03-18,2.31538,0.12373
2015-03-19,2.02220,-0.03218
2015-03-20,1.79129,-0.29868
2015-03-21,1.02415,-0.40323
2015-03-22,0.42941,-0.62732
2015-03-23,0.35242,-1.09642
2015-03-24,0.32811,-1.23427
2015-03-25,0.20659,-1.51506
2015-03-26,-0.15224,-1.67508
2015-03-27,-0.46544,-1.36675
2015-03-28,-0.61958,-1.33250
2015-03-29,-0.50741,-1.71646
2015-03-30,-0.53985,-1.64844
2015-03-31,-0.93674,-1.36996
