Date,PC1,PC2
2015-01-01,-0.21216,-0.80386
2015-01-02,-0.91508,-0.72143
2015-01-03,-0.39809,-0.46326
2015-01-04,-0.32924,0.16832
2015-01-05,-0.68023,0.90780
2015-01-06,-0.67466,1.28987
2015-01-07,-0.50762,1.56780
2015-01-08,-0.22643,1.93549
2015-01-09,0.12591,1.97806
2015-01-10,0.15132,1.66138
2015-01-11,0.11367,1.35737
2015-01-12,0.31873,1.10352
2015-01-13,0.46129,0.79544
2015-01-14,0.62845,0.35223
2015-01-15,0.93323,-0.33962
2015-01-16,0.93027,-1.06170
2015-01-17,0.68347,-1.37311
2015-01-18,0.59613,-1.15806
2015-01-19,0.58126,-0.68855
2015-01-20,0.68047,-0.38368
2015-01-21,0.91051,-0.44089
2015-01-22,0.77242,-0.65426
2015-01-23,0.31052,-0.83495
2015-01-24,0.06914,-0.95592
2015-01-25,-0.12323,-0.82714
2015-01-26,-0.56238,-0.35571
2015-01-27,-0.94048,0.13273
2015-01-28,-1.06612,0.39998
2015-01-29,-1.02268,0.65632
2015-01-30,-0.86731,1.05562
2015-01-31,-0.75170,1.31979
2015-02-01,-0.12437,0.45277
2015-02-02,-0.02254,0.54447
2015-02-03,-0.03667,0.72573
2015-02-04,-0.10764,0.37270
2015-02-05,0.08305,-0.45232
2015-02-06,0.36375,-1.04483
2015-02-07,0.32434,-1.28767
2015-02-08,0.09640,-1.26304
2015-02-09,0.04833,-0.84678
2015-02-10,0.20945,-0.42864
2015-02-11,0.28581,-0.29279
2015-02-12,0.01682,-0.04414
2015-02-13,-0.41019,0.21252
2015-02-14,-0.59969,0.11655
2015-02-15,-0.58673,0.11478
2015-02-16,-0.58875,0.33735
2015-02-17,-0.50044,0.25817
2015-02-18,-0.24113,0.06990
2015-02-19,0.01128,0.09809
2015-02-20,0.16402,-0.04421
2015-02-21,0.23265,-0.32288
2015-02-22,0.18956,-0.31553
2015-02-23,0.07919,-0.20807
2015-02-24,-0.02786,-0.18829
2015-02-25,-0.15355,-0.12988
2015-02-26,-0.26276,-0.17802
2015-02-27,-0.29061,-0.34911
2015-02-28,-0.35983,-0.32213
2015-03-01,-0.63365,-1.89212
2015-03-02,-0.85100,-1.60588
2015-03-03,-0.92387,-1.36312
2015-03-04,-1.07036,-1.16590
2015-03-05,-1.35762,-0.84443
2015-03-06,-1.51476,-0.16052
2015-03-07,-1.37444,0.73990
2015-03-08,-1.00350,1.49397
2015-03-09,-0.48529,1.92309
2015-03-10,0.07203,2.12095
2015-03-11,0.55757,2.37641
2015-03-12,1.02420,2.66557
2015-03-13,1.60630,2.42091
2015-03-14,2.27859,1.42750
2015-03-15,2.79010,0.35804
2015-03-16,2.89348,-0.16434
2015-03-17,2.66417,-0.38160
2015-03-18,2.37727,-0.78524
2015-03-19,2.10609,-1.19368
2015-03-20,1.75464,-1.13256
2015-03-21,1.28941,-0.78884
2015-03-22,0.74344,-0.66660
2015-03-23,0.23652,-0.74420
2015-03-24,-0.12409,-0.79786
2015-03-25,-0.45893,-0.79233
2015-03-26,-0.89235,-0.62132
2015-03-27,-1.30727,-0.34422
2015-03-28,-1.60163,-0.31260
2015-03-29,-1.79258,-0.48450
2015-03-30,-1.87571,-0.43159
2015-03-31,-1.90805,-0.05715
