Date,PC1,PC2
1993-01-01,-2.16682,-1.04262
1993-01-02,-2.27256,-1.34697
1993-01-03,-2.29084,-1.78387
1993-01-04,-2.19444,-2.23255
1993-01-05,-1.99789,-2.42316
1993-01-06,-1.71460,-2.61360
1993-01-07,-1.21174,-2.45949
1993-01-08,-0.87286,-2.21160
1993-01-09,-0.61323,-2.22501
1993-01-10,-0.43970,-2.47582
1993-01-11,-0.23186,-2.71466
1993-01-12,0.17106,-2.93817
1993-01-13,0.42669,-2.80614
1993-01-14,0.86872,-2.40904
1993-01-15,0.97900,-2.16872
1993-01-16,1.10251,-1.95237
1993-01-17,1.18789,-1.71708
1993-01-18,1.30915,-1.17070
1993-01-19,1.44205,-0.71453
1993-01-20,1.35310,-0.29180
1993-01-21,1.23753,-0.15573
1993-01-22,0.91376,0.09533
1993-01-23,0.70116,0.36238
1993-01-24,0.35791,0.68509
1993-01-25,-0.08836,0.92642
1993-01-26,-0.48192,1.19651
1993-01-27,-0.98288,1.35185
1993-01-28,-1.37970,1.24311
1993-01-29,-1.67569,0.89539
1993-01-30,-1.73462,0.40932
1993-01-31,-1.81408,0.27337
1993-02-01,-1.97876,0.29150
1993-02-02,-1.93916,0.27108
1993-02-03,-2.06362,0.05044
1993-02-04,-2.35065,-0.26633
1993-02-05,-2.43359,-0.39047
1993-02-06,-2.34964,-0.48906
1993-02-07,-2.09753,-0.65322
1993-02-08,-1.82086,-0.99586
1993-02-09,-1.65715,-0.99564
1993-02-10,-1.34790,-0.77661
1993-02-11,-1.06996,-0.43661
1993-02-12,-0.76518,-0.46968
1993-02-13,-0.68427,-0.48901
1993-02-14,-0.76764,-0.58848
1993-02-15,-0.66502,-0.50863
1993-02-16,-0.65737,-0.52587
1993-02-17,-0.70424,-0.65871
1993-02-18,-0.73024,-0.58893
1993-02-19,-0.60300,-0.26269
1993-02-20,-0.58804,0.13529
1993-02-21,-0.60271,0.35812
1993-02-22,-0.54641,0.31303
1993-02-23,-0.44048,0.13037
1993-02-24,-0.36631,-0.08992
1993-02-25,-0.33438,-0.09427
1993-02-26,-0.23241,0.19624
1993-02-27,-0.22911,0.32182
1993-02-28,-0.29629,0.07089
1993-03-01,-0.30558,0.01682
1993-03-02,-0.16004,-0.12229
1993-03-03,-0.23158,-0.27043
1993-03-04,-0.00464,-0.29593
1993-03-05,0.33098,-0.46833
1993-03-06,0.55614,-0.64494
1993-03-07,0.71889,-0.51705
1993-03-08,0.83216,-0.25635
1993-03-09,0.94051,-0.06134
1993-03-10,0.76931,-0.13885
1993-03-11,0.67667,-0.16328
1993-03-12,0.59101,-0.03206
1993-03-13,0.49046,0.06302
1993-03-14,0.07227,-0.00098
1993-03-15,-0.27696,0.16274
1993-03-16,-0.45464,0.56539
1993-03-17,-0.65742,0.73724
1993-03-18,-0.81241,0.61799
1993-03-19,-0.77050,0.38388
1993-03-20,-0.65943,0.04952
1993-03-21,-0.59194,-0.34283
1993-03-22,-0.59493,-0.52243
1993-03-23,-0.56738,-0.68144
1993-03-24,-0.47075,-0.65417
1993-03-25,-0.35317,-0.52714
1993-03-26,-0.20263,-0.04095
1993-03-27,-0.17301,0.31228
1993-03-28,-0.28204,0.33804
1993-03-29,-0.30427,0.38061
1993-03-30,-0.38341,0.40471
1993-03-31,-0.54868,0.40360
