Date,PC1,PC2
2015-01-01,-1.02562,-0.39154
2015-01-02,-0.85911,-0.36457
2015-01-03,-0.74395,-0.15446
2015-01-04,-0.81414,0.19827
2015-01-05,-1.07691,0.63782
2015-01-06,-1.25083,0.67381
2015-01-07,-1.15954,0.83027
2015-01-08,-0.89662,1.23100
2015-01-09,-0.72109,1.39090
2015-01-10,-0.58349,1.15955
2015-01-11,-0.44109,0.96809
2015-01-12,-0.24028,0.55226
2015-01-13,-0.01016,0.29078
2015-01-14,0.29972,0.07758
2015-01-15,0.64688,-0.33153
2015-01-16,0.88292,-0.73930
2015-01-17,0.70155,-1.13942
2015-01-18,0.62249,-1.07675
2015-01-19,0.47406,-0.82632
2015-01-20,0.57983,-0.54061
2015-01-21,0.66418,-0.44359
2015-01-22,0.70679,-0.54939
2015-01-23,0.45088,-0.78809
2015-01-24,0.45028,-0.96173
2015-01-25,0.36485,-0.89563
2015-01-26,-0.04764,-0.78948
2015-01-27,-0.43635,-0.60207
2015-01-28,-0.60750,-0.36073
2015-01-29,-0.53132,-0.24146
2015-01-30,-0.42526,0.10073
2015-01-31,-0.34238,0.28254
2015-02-01,-0.22233,0.22104
2015-02-02,-0.12641,0.35406
2015-02-03,-0.03441,0.38424
2015-02-04,0.00211,0.14301
2015-02-05,0.45120,-0.32533
2015-02-06,0.70384,-0.53850
2015-02-07,0.73298,-0.69889
2015-02-08,0.54464,-0.88860
2015-02-09,0.38195,-0.57063
2015-02-10,0.37947,-0.14345
2015-02-11,0.28405,-0.03199
2015-02-12,0.11171,-0.05331
2015-02-13,-0.21510,-0.19451
2015-02-14,-0.38471,-0.37783
2015-02-15,-0.50329,-0.35929
2015-02-16,-0.61084,-0.29206
2015-02-17,-0.59653,-0.39036
2015-02-18,-0.49779,-0.37213
2015-02-19,-0.38346,-0.19032
2015-02-20,-0.28202,-0.18058
2015-02-21,0.00455,-0.42956
2015-02-22,-0.03012,-0.43246
2015-02-23,-0.16183,-0.58865
2015-02-24,-0.33258,-0.46547
2015-02-25,-0.54771,-0.54966
2015-02-26,-0.63019,-0.52907
2015-02-27,-0.68302,-0.63727
2015-02-28,-0.78356,-0.57769
2015-03-01,-1.00202,-0.35521
2015-03-02,-1.33089,-0.16613
2015-03-03,-1.31137,0.03708
2015-03-04,-1.41813,0.15314
2015-03-05,-1.64640,0.31671
2015-03-06,-1.83207,0.53060
2015-03-07,-1.89122,1.15765
2015-03-08,-1.66388,1.72167
2015-03-09,-1.16441,2.07266
2015-03-10,-0.62828,2.24116
2015-03-11,-0.28420,2.52366
2015-03-12,0.20139,2.78995
2015-03-13,0.69387,2.74715
2015-03-14,1.62951,2.32091
2015-03-15,2.43153,1.73417
2015-03-16,2.72563,1.38890
2015-03-17,2.63695,1.16389
2015-03-18,2.55238,0.76131
2015-03-19,2.33886,0.40147
2015-03-20,2.10899,0.23840
2015-03-21,1.70461,0.18278
2015-03-22,1.32484,-0.03651
2015-03-23,1.09332,-0.46139
2015-03-24,0.96250,-0.80262
2015-03-25,0.88196,-1.16210
2015-03-26,0.57505,-1.46399
2015-03-27,0.23337,-1.58345
2015-03-28,-0.03883,-1.71299
2015-03-29,-0.11915,-1.92894
2015-03-30,-0.36740,-1.83544
2015-03-31,-0.59829,-1.45618
