Date,PC1,PC2
2006-01-01,-0.44537,-0.41229
2006-01-02,-0.54205,-0.33360
2006-01-03,-0.68008,-0.08309
2006-01-04,-0.75522,0.10755
2006-01-05,-0.55597,0.09302
2006-01-06,-0.50112,0.35936
2006-01-07,-0.28098,0.63341
2006-01-08,-0.52950,1.13253
2006-01-09,-0.67812,1.19509
2006-01-10,-0.58354,1.13301
2006-01-11,-0.56542,1.20938
2006-01-12,-0.46177,1.40254
2006-01-13,-0.26541,1.31930
2006-01-14,0.08781,1.07944
2006-01-15,0.40053,0.83014
2006-01-16,0.82034,0.55111
2006-01-17,1.29233,0.11192
2006-01-18,1.65001,-0.32284
2006-01-19,1.99012,-0.77025
2006-01-20,1.99537,-1.18476
2006-01-21,1.87874,-1.40652
2006-01-22,1.69489,-1.47590
2006-01-23,1.25954,-1.32314
2006-01-24,0.92461,-0.98351
2006-01-25,0.71078,-1.02094
2006-01-26,0.45458,-1.49255
2006-01-27,0.53473,-1.94227
2006-01-28,0.38648,-1.90285
2006-01-29,0.13398,-1.67601
2006-01-30,-0.23794,-1.43025
2006-01-31,-0.51350,-1.53683
2006-02-01,-0.72791,-1.75554
2006-02-02,-0.92690,-1.74584
2006-02-03,-1.07538,-1.70970
2006-02-04,-1.24524,-1.72459
2006-02-05,-1.57300,-1.66781
2006-02-06,-1.76179,-1.50699
2006-02-07,-1.85588,-1.23717
2006-02-08,-1.80086,-1.00235
2006-02-09,-1.58552,-0.92835
2006-02-10,-1.21634,-0.91223
2006-02-11,-1.21595,-0.77419
2006-02-12,-1.19725,-0.73107
2006-02-13,-1.20249,-0.60500
2006-02-14,-1.21107,-0.37088
2006-02-15,-1.09254,-0.09319
2006-02-16,-1.09595,0.07987
2006-02-17,-1.13764,0.31051
2006-02-18,-1.23474,0.47580
2006-02-19,-1.15830,1.00027
2006-02-20,-1.24226,1.27015
2006-02-21,-1.28875,1.38963
2006-02-22,-1.34231,1.43420
2006-02-23,-1.35469,1.51325
2006-02-24,-1.16647,1.75092
2006-02-25,-0.55522,1.99147
2006-02-26,0.08843,1.68168
2006-02-27,0.55154,1.32025
2006-02-28,0.82438,0.79069
2006-03-01,0.85512,0.44542
2006-03-02,0.69031,0.44004
2006-03-03,0.51593,0.45428
2006-03-04,0.16680,0.15541
2006-03-05,0.10529,-0.12883
2006-03-06,0.17095,-0.15640
2006-03-07,0.26698,-0.19114
2006-03-08,0.28999,-0.01428
2006-03-09,0.50189,-0.00545
2006-03-10,0.62012,0.08516
2006-03-11,0.59711,0.10482
2006-03-12,0.45670,0.43847
2006-03-13,0.41783,0.54117
2006-03-14,0.45415,0.49960
2006-03-15,0.42712,0.58024
2006-03-16,0.56623,0.70449
2006-03-17,0.59941,0.66299
2006-03-18,0.55686,0.59536
2006-03-19,0.42938,0.60458
2006-03-20,0.55145,0.63876
2006-03-21,0.44458,0.75887
2006-03-22,0.57106,0.69289
2006-03-23,0.66270,0.51816
2006-03-24,0.88356,0.33482
2006-03-25,1.00923,0.28492
2006-03-26,1.29851,0.30089
2006-03-27,1.39099,0.23201
2006-03-28,1.36296,0.13793
2006-03-29,1.43668,0.15758
2006-03-30,1.52334,0.06731
2006-03-31,1.35801,-0.04404
