Date,PC1,PC2
2011-01-01,-0.19736,-0.86959
2011-01-02,-0.37228,-0.53386
2011-01-03,-0.14244,-0.21648
2011-01-04,0.13465,-0.30132
2011-01-05,0.37709,-0.30981
2011-01-06,0.13089,-0.25950
2011-01-07,-0.34327,-0.15318
2011-01-08,-0.85245,-0.42797
2011-01-09,-1.04493,-0.69403
2011-01-10,-1.28194,-0.83997
2011-01-11,-1.68108,-0.76765
2011-01-12,-2.07864,-0.71098
2011-01-13,-2.14217,-0.65766
2011-01-14,-1.85086,-0.69456
2011-01-15,-1.75160,-0.72103
2011-01-16,-1.67456,-0.80342
2011-01-17,-1.81665,-0.41721
2011-01-18,-1.94419,0.72493
2011-01-19,-1.76462,1.50685
2011-01-20,-1.62373,1.92739
2011-01-21,-1.20660,2.07272
2011-01-22,-1.17516,2.44651
2011-01-23,-0.77682,2.33901
2011-01-24,-0.08810,2.03697
2011-01-25,0.33466,1.91814
2011-01-26,0.76517,1.72667
2011-01-27,0.83993,1.37019
2011-01-28,1.06486,0.51950
2011-01-29,1.39550,-0.09077
2011-01-30,1.51406,-0.55205
2011-01-31,1.54654,-0.93388
2011-02-01,1.16640,-1.17652
2011-02-02,0.79186,-1.14164
2011-02-03,0.54798,-1.21284
2011-02-04,0.25584,-0.96067
2011-02-05,0.48314,-0.51074
2011-02-06,0.51387,-0.28795
2011-02-07,0.38806,-0.32735
2011-02-08,0.26011,-0.07352
2011-02-09,0.43378,0.02476
2011-02-10,0.74241,0.17206
2011-02-11,0.60984,0.24962
2011-02-12,0.29905,0.59255
2011-02-13,0.17466,0.80682
2011-02-14,0.15492,0.52429
2011-02-15,-0.03427,0.80019
2011-02-16,-0.10535,1.34993
2011-02-17,-0.09172,1.23426
2011-02-18,-0.01732,0.89953
2011-02-19,0.15089,0.79567
2011-02-20,-0.20451,0.95081
2011-02-21,-0.41919,0.72609
2011-02-22,-0.47662,0.58167
2011-02-23,-0.22936,0.34508
2011-02-24,-0.10012,0.09686
2011-02-25,0.26210,-0.03752
2011-02-26,0.57906,0.06614
2011-02-27,0.74804,0.14708
2011-02-28,0.81812,0.39275
2011-03-01,0.57354,0.66763
2011-03-02,0.48562,0.74174
2011-03-03,0.26840,0.78434
2011-03-04,0.20552,0.66040
2011-03-05,0.37910,0.78250
2011-03-06,0.53336,1.11416
2011-03-07,0.76983,1.08035
2011-03-08,1.19459,0.77550
2011-03-09,1.05423,1.03154
2011-03-10,1.22025,0.67994
2011-03-11,1.49422,-0.01094
2011-03-12,1.74073,-0.27248
2011-03-13,1.80888,-0.61942
2011-03-14,1.49638,-0.93754
2011-03-15,1.06015,-1.11245
2011-03-16,1.12502,-1.14845
2011-03-17,1.31230,-1.15001
2011-03-18,1.01165,-0.99515
2011-03-19,0.65367,-0.91010
2011-03-20,0.43108,-0.91890
2011-03-21,0.05212,-1.08810
2011-03-22,-0.23334,-1.22113
2011-03-23,-0.17057,-1.51409
2011-03-24,-0.54983,-1.74409
2011-03-25,-0.98420,-1.55665
2011-03-26,-0.99576,-1.32354
2011-03-27,-0.90863,-1.16994
2011-03-28,-0.88819,-1.24350
2011-03-29,-1.12944,-1.21374
2011-03-30,-1.34703,-0.64115
2011-03-31,-1.65924,-0.18812
