Date,PC1,PC2
1993-01-01,-1.66390,-0.58861
1993-01-02,-1.76964,-0.89296
1993-01-03,-1.78793,-1.32986
1993-01-04,-1.69153,-1.77854
1993-01-05,-1.49498,-1.96915
1993-01-06,-1.21169,-2.15959
1993-01-07,-0.70883,-2.00548
1993-01-08,-0.36995,-1.75759
1993-01-09,-0.11032,-1.77100
1993-01-10,0.06321,-2.02181
1993-01-11,0.27105,-2.26065
1993-01-12,0.67397,-2.48416
1993-01-13,0.92960,-2.35213
1993-01-14,1.37163,-1.95503
1993-01-15,1.48192,-1.71470
1993-01-16,1.60543,-1.49836
1993-01-17,1.69080,-1.26307
1993-01-18,1.81206,-0.71669
1993-01-19,1.94496,-0.26052
1993-01-20,1.85601,0.16221
1993-01-21,1.74044,0.29828
1993-01-22,1.41667,0.54934
1993-01-23,1.20407,0.81640
1993-01-24,0.86082,1.13910
1993-01-25,0.41455,1.38043
1993-01-26,0.02100,1.65052
1993-01-27,-0.47997,1.80587
1993-01-28,-0.87679,1.69712
1993-01-29,-1.17278,1.34940
1993-01-30,-1.23171,0.86333
1993-01-31,-1.31116,0.72738
1993-02-01,-1.47585,0.74551
1993-02-02,-1.43625,0.72509
1993-02-03,-1.56071,0.50445
1993-02-04,-1.84774,0.18768
1993-02-05,-1.93068,0.06354
1993-02-06,-1.84673,-0.03505
1993-02-07,-1.59461,-0.19921
1993-02-08,-1.31795,-0.54185
1993-02-09,-1.15424,-0.54163
1993-02-10,-0.84498,-0.32260
1993-02-11,-0.56704,0.01740
1993-02-12,-0.26226,-0.01567
1993-02-13,-0.18136,-0.03500
1993-02-14,-0.26473,-0.13447
1993-02-15,-0.16211,-0.05462
1993-02-16,-0.15446,-0.07186
1993-02-17,-0.20133,-0.20470
1993-02-18,-0.22733,-0.13492
1993-02-19,-0.10009,0.19132
1993-02-20,-0.08513,0.58930
1993-02-21,-0.09980,0.81213
1993-02-22,-0.04350,0.76704
1993-02-23,0.06243,0.58438
1993-02-24,0.13660,0.36409
1993-02-25,0.16854,0.35974
1993-02-26,0.27051,0.65025
1993-02-27,0.27380,0.77583
1993-02-28,0.20662,0.52490
1993-03-01,0.19733,0.47083
1993-03-02,0.34287,0.33172
1993-03-03,0.27133,0.18359
1993-03-04,0.49828,0.15808
1993-03-05,0.83390,-0.01432
1993-03-06,1.05905,-0.19093
1993-03-07,1.22180,-0.06304
1993-03-08,1.33507,0.19766
1993-03-09,1.44342,0.39267
1993-03-10,1.27222,0.31516
1993-03-11,1.17958,0.29073
1993-03-12,1.09392,0.42195
1993-03-13,0.99337,0.51703
1993-03-14,0.57519,0.45303
1993-03-15,0.22596,0.61675
1993-03-16,0.04828,1.01940
1993-03-17,-0.15451,1.19125
1993-03-18,-0.30949,1.07200
1993-03-19,-0.26758,0.83790
1993-03-20,-0.15652,0.50353
1993-03-21,-0.08903,0.11119
1993-03-22,-0.09201,-0.06842
1993-03-23,-0.06447,-0.22743
1993-03-24,0.03216,-0.20016
1993-03-25,0.14975,-0.07313
1993-03-26,0.30028,0.41306
1993-03-27,0.32991,0.76629
1993-03-28,0.22087,0.79205
1993-03-29,0.19865,0.83462
1993-03-30,0.11951,0.85872
1993-03-31,-0.04577,0.85761
