Date,PC1,PC2
1993-01-01,-2.58537,0.84613
1993-01-02,-2.81487,0.76801
1993-01-03,-2.79050,0.56161
1993-01-04,-2.76604,0.19881
1993-01-05,-2.73265,-0.26182
1993-01-06,-2.43339,-1.03423
1993-01-07,-2.25843,-1.59446
1993-01-08,-2.35976,-2.20967
1993-01-09,-2.31350,-2.57665
1993-01-10,-1.88691,-2.84942
1993-01-11,-1.27498,-3.12414
1993-01-12,-0.78281,-3.36884
1993-01-13,-0.34959,-3.33174
1993-01-14,0.05652,-3.26009
1993-01-15,0.55396,-3.14236
1993-01-16,0.84367,-2.95623
1993-01-17,0.96181,-2.72972
1993-01-18,1.01539,-2.49642
1993-01-19,1.04260,-2.28575
1993-01-20,0.95857,-2.05156
1993-01-21,0.92088,-1.82051
1993-01-22,0.91296,-1.56747
1993-01-23,0.85544,-1.40417
1993-01-24,0.78630,-1.37096
1993-01-25,0.80267,-1.28858
1993-01-26,0.69340,-1.23267
1993-01-27,0.59342,-1.25155
1993-01-28,0.50044,-1.20153
1993-01-29,0.42502,-1.05552
1993-01-30,0.42621,-0.97567
1993-01-31,0.52864,-0.80274
1993-02-01,0.64816,-0.74214
1993-02-02,0.72122,-0.80584
1993-02-03,0.74038,-0.73174
1993-02-04,0.65751,-0.63618
1993-02-05,0.61007,-0.59320
1993-02-06,0.72915,-0.59259
1993-02-07,0.76101,-0.59500
1993-02-08,0.80462,-0.48571
1993-02-09,0.70388,-0.50323
1993-02-10,0.76705,-0.55248
1993-02-11,0.75135,-0.64109
1993-02-12,0.75540,-0.53352
1993-02-13,0.76706,-0.52377
1993-02-14,0.77183,-0.51877
1993-02-15,0.72883,-0.52758
1993-02-16,0.62343,-0.43188
1993-02-17,0.56092,-0.31780
1993-02-18,0.62494,-0.21627
1993-02-19,0.69530,-0.27939
1993-02-20,0.69988,-0.36252
1993-02-21,0.74940,-0.33592
1993-02-22,0.76214,-0.26426
1993-02-23,0.70699,-0.23970
1993-02-24,0.55879,-0.21736
1993-02-25,0.51060,-0.17826
1993-02-26,0.39281,-0.07287
1993-02-27,0.45400,0.03811
1993-02-28,0.36301,0.12253
1993-03-01,0.33925,0.18887
1993-03-02,0.34702,0.23141
1993-03-03,0.23199,0.35797
1993-03-04,0.22962,0.35326
1993-03-05,0.20429,0.18165
1993-03-06,0.22591,0.06203
1993-03-07,0.23268,0.04171
1993-03-08,0.13389,0.04784
1993-03-09,0.09108,0.01332
1993-03-10,0.06047,0.00433
1993-03-11,0.10091,0.01921
1993-03-12,0.09220,0.05403
1993-03-13,0.07123,-0.00338
1993-03-14,0.14422,-0.14235
1993-03-15,0.32564,-0.15370
1993-03-16,0.27821,-0.19092
1993-03-17,0.17505,-0.22861
1993-03-18,0.16313,-0.34046
1993-03-19,0.27537,-0.39465
1993-03-20,0.27433,-0.36992
1993-03-21,0.18607,-0.29621
1993-03-22,0.10994,-0.20111
1993-03-23,0.13530,-0.17672
1993-03-24,0.28735,-0.20144
1993-03-25,0.27747,-0.20891
1993-03-26,0.31931,-0.18821
1993-03-27,0.34265,-0.20905
1993-03-28,0.34164,-0.14567
1993-03-29,0.34253,-0.11669
1993-03-30,0.33652,-0.13396
1993-03-31,0.34360,-0.13837
