Date,PC1,PC2
2015-01-01,-0.96342,-0.80884
2015-01-02,-0.90920,-0.61323
2015-01-03,-0.81199,-0.16450
2015-01-04,-0.85388,0.08570
2015-01-05,-1.08910,0.40594
2015-01-06,-1.35345,0.46398
2015-01-07,-1.09929,0.51921
2015-01-08,-0.78507,1.14704
2015-01-09,-0.74454,1.13492
2015-01-10,-0.72299,0.67977
2015-01-11,-0.52196,0.37216
2015-01-12,-0.41569,0.25181
2015-01-13,-0.01844,0.01602
2015-01-14,0.57534,0.21515
2015-01-15,1.07406,-0.14483
2015-01-16,1.36621,-0.52437
2015-01-17,1.17761,-0.76502
2015-01-18,1.05453,-0.60488
2015-01-19,0.81707,-0.31852
2015-01-20,0.84011,0.00057
2015-01-21,1.02698,-0.06740
2015-01-22,1.02723,-0.43389
2015-01-23,0.66458,-0.69522
2015-01-24,0.58522,-0.74699
2015-01-25,0.44126,-0.43422
2015-01-26,-0.00628,-0.51597
2015-01-27,-0.21693,-0.65507
2015-01-28,-0.35080,-0.30050
2015-01-29,-0.19236,0.28799
2015-01-30,-0.09904,0.96719
2015-01-31,0.01636,1.23774
2015-02-01,-0.10321,1.27127
2015-02-02,-0.25480,1.44577
2015-02-03,-0.23257,1.21253
2015-02-04,-0.05935,0.67013
2015-02-05,0.52872,0.35965
2015-02-06,0.91124,0.19069
2015-02-07,0.98709,-0.05822
2015-02-08,0.67735,-0.42503
2015-02-09,0.51446,-0.12175
2015-02-10,0.78091,0.06133
2015-02-11,0.80754,-0.13296
2015-02-12,0.42218,-0.25906
2015-02-13,-0.18895,-0.23662
2015-02-14,-0.27263,-0.13740
2015-02-15,-0.32064,-0.08581
2015-02-16,-0.40237,0.07719
2015-02-17,-0.45885,0.30863
2015-02-18,-0.36462,0.30775
2015-02-19,-0.20353,0.12062
2015-02-20,-0.09782,-0.00821
2015-02-21,0.18574,-0.37779
2015-02-22,0.08264,-0.51778
2015-02-23,0.04873,-0.64295
2015-02-24,-0.12094,-0.79581
2015-02-25,-0.32246,-1.01025
2015-02-26,-0.42075,-1.00493
2015-02-27,-0.46916,-0.86772
2015-02-28,-0.72112,-0.67318
2015-03-01,-1.07274,-0.50051
2015-03-02,-1.22516,-0.55424
2015-03-03,-1.01279,-0.38359
2015-03-04,-1.36601,-0.17560
2015-03-05,-1.62646,0.07668
2015-03-06,-1.81946,0.17221
2015-03-07,-1.86820,0.73160
2015-03-08,-1.74019,1.49644
2015-03-09,-1.29583,1.91804
2015-03-10,-0.73806,2.44325
2015-03-11,-0.50136,2.79485
2015-03-12,0.14797,2.94566
2015-03-13,0.59905,2.80289
2015-03-14,1.59419,1.99110
2015-03-15,2.33864,0.99884
2015-03-16,2.75111,0.71012
2015-03-17,2.70745,0.59693
2015-03-18,2.41652,0.46517
2015-03-19,2.04105,0.20626
2015-03-20,1.71364,-0.28639
2015-03-21,1.10656,-0.58478
2015-03-22,0.61360,-1.05506
2015-03-23,0.48999,-1.28163
2015-03-24,0.50177,-1.49874
2015-03-25,0.34790,-1.79648
2015-03-26,-0.01026,-1.96067
2015-03-27,-0.30363,-1.77754
2015-03-28,-0.50294,-1.61776
2015-03-29,-0.41289,-1.61943
2015-03-30,-0.56489,-1.40828
2015-03-31,-0.89414,-1.10194
2015-04-01,-1.24157,-0.91779
2015-04-02,-1.61779,-0.49144
