Date,PC1,PC2
2012-01-01,-0.53454,-0.15600
2012-01-02,-0.45359,-0.11975
2012-01-03,-0.49661,-0.19109
2012-01-04,-0.44624,0.42563
2012-01-05,-0.23854,0.53814
2012-01-06,-0.06616,0.23776
2012-01-07,-0.09438,0.15562
2012-01-08,0.03021,0.36901
2012-01-09,0.04560,0.52492
2012-01-10,0.02552,0.55016
2012-01-11,0.06083,0.31434
2012-01-12,-0.01057,0.51335
2012-01-13,0.12922,0.90654
2012-01-14,0.00146,1.06281
2012-01-15,-0.03167,0.76678
2012-01-16,0.20839,0.73578
2012-01-17,0.44530,0.58893
2012-01-18,0.47974,0.25547
2012-01-19,0.66309,-0.23016
2012-01-20,0.99585,-0.58127
2012-01-21,1.11893,-0.55890
2012-01-22,0.94368,-0.65072
2012-01-23,0.67080,-0.78977
2012-01-24,0.55112,-0.92357
2012-01-25,0.40377,-1.03614
2012-01-26,0.09091,-1.22430
2012-01-27,-0.13957,-1.29514
2012-01-28,-0.29330,-1.81358
2012-01-29,-0.42446,-2.06453
2012-01-30,-0.49485,-1.90303
2012-01-31,-0.57792,-1.80616
2012-02-01,-0.66474,-2.36751
2012-02-02,-0.79826,-2.22264
2012-02-03,-1.45631,-1.38364
2012-02-04,-1.89224,-0.71516
2012-02-05,-2.10139,-0.60600
2012-02-06,-2.19443,-0.56670
2012-02-07,-1.90586,0.21170
2012-02-08,-1.55556,1.00413
2012-02-09,-1.22356,1.71753
2012-02-10,-1.04199,2.24109
2012-02-11,-0.70090,2.18126
2012-02-12,-0.44668,2.12886
2012-02-13,-0.04676,2.32672
2012-02-14,0.20662,2.31024
2012-02-15,0.39473,1.58327
2012-02-16,0.48021,1.20493
2012-02-17,0.53783,0.96230
2012-02-18,0.58258,0.90491
2012-02-19,0.57180,1.01704
2012-02-20,0.65613,0.83401
2012-02-21,0.65108,0.74784
2012-02-22,0.40596,0.45151
2012-02-23,0.50419,0.40572
2012-02-24,0.47435,0.52465
2012-02-25,0.72527,0.20528
2012-02-26,0.85573,0.15216
2012-02-27,1.13463,0.24742
2012-02-28,1.59280,0.06640
2012-02-29,1.57608,-0.11263
2012-03-01,1.36529,-0.20765
2012-03-02,1.59333,-0.14621
2012-03-03,1.86873,0.08368
2012-03-04,2.01784,0.54385
2012-03-05,2.05000,0.13564
2012-03-06,1.82364,-0.76805
2012-03-07,1.58312,-1.44942
2012-03-08,1.57259,-0.81831
2012-03-09,1.39536,-0.22955
2012-03-10,1.09719,-0.51475
2012-03-11,0.65739,-0.35079
2012-03-12,0.46815,-0.32864
2012-03-13,0.32422,-0.06509
2012-03-14,0.18312,-0.48800
2012-03-15,-0.01179,-0.63670
2012-03-16,-0.31515,-0.50743
2012-03-17,-0.70573,-0.24972
2012-03-18,-1.04743,-0.41759
2012-03-19,-1.31946,-0.99589
2012-03-20,-1.61190,-0.60192
2012-03-21,-1.86408,0.10897
2012-03-22,-1.90080,0.89339
2012-03-23,-1.60813,1.27597
2012-03-24,-1.24056,0.93566
2012-03-25,-0.84915,0.50834
2012-03-26,-0.77478,-0.16454
2012-03-27,-0.62467,-0.50380
2012-03-28,-0.41750,-0.80096
2012-03-29,-0.30391,-1.04071
2012-03-30,-0.17110,-0.60428
2012-03-31,-0.40148,-0.50458
2012-04-01,-0.71570,-0.14673
