Date,PC1,PC2
2011-06-22,-0.20824,0.04775
2011-06-23,-0.58332,-0.22087
2011-06-24,-0.95007,-0.63199
2011-06-25,-0.90804,-0.12567
2011-06-26,-0.52132,0.75534
2011-06-27,-0.38371,0.88730
2011-06-28,-0.38886,1.33035
2011-06-29,-0.49165,1.18890
2011-06-30,-0.17124,1.13122
2011-07-01,-0.17367,0.96164
2011-07-02,0.37218,0.68854
2011-07-03,0.61692,0.20012
2011-07-04,1.16266,-0.53908
2011-07-05,1.32451,-1.00106
2011-07-06,1.30228,-1.64959
2011-07-07,0.86899,-1.72162
2011-07-08,0.84434,-1.67380
2011-07-09,0.43025,-1.76139
2011-07-10,-0.54622,-1.30143
2011-07-11,-1.32254,-1.29461
2011-07-12,-1.75920,-1.01841
2011-07-13,-1.72832,-0.41060
2011-07-14,-1.49523,0.07409
2011-07-15,-1.26495,0.79586
2011-07-16,-0.40299,0.62547
2011-07-17,0.28229,0.46763
2011-07-18,0.72573,0.82725
2011-07-19,1.13830,0.95039
2011-07-20,1.23494,0.90594
2011-07-21,1.48906,0.84535
2011-07-22,1.50714,0.66699
