Date,PC1,PC2
2018-01-01,-1.11624,-0.00578
2018-01-02,-1.20492,0.02936
2018-01-03,-1.20453,-0.13032
2018-01-04,-1.26357,-0.13592
2018-01-05,-1.36628,-0.18697
2018-01-06,-1.46145,-0.16462
2018-01-07,-1.51981,0.01474
2018-01-08,-1.54061,0.05585
2018-01-09,-1.50783,0.21919
2018-01-10,-1.44949,0.49083
2018-01-11,-1.49869,0.42167
2018-01-12,-1.49251,0.40689
2018-01-13,-1.45996,0.45010
2018-01-14,-1.46905,0.71438
2018-01-15,-1.47111,0.84223
2018-01-16,-1.37880,1.25790
2018-01-17,-1.27040,1.42326
2018-01-18,-1.11517,1.34426
2018-01-19,-0.92719,1.35568
2018-01-20,-0.87144,1.27269
2018-01-21,-0.72397,1.21575
2018-01-22,-0.60941,1.27442
2018-01-23,-0.45364,1.52961
2018-01-24,-0.28202,1.74702
2018-01-25,-0.00461,1.92794
2018-01-26,0.16699,2.08343
2018-01-27,0.33590,2.22902
2018-01-28,0.57503,2.31067
2018-01-29,1.07715,2.01259
2018-01-30,1.33994,1.84452
2018-01-31,1.40477,1.75828
2018-02-01,1.39008,1.54991
2018-02-02,1.40404,1.09808
2018-02-03,1.64596,0.81269
2018-02-04,1.74623,0.47297
2018-02-05,1.75817,0.13523
2018-02-06,1.81185,-0.18370
2018-02-07,1.93027,-0.52155
2018-02-08,1.84412,-0.72596
2018-02-09,1.64432,-0.63993
2018-02-10,1.42601,-0.79926
2018-02-11,1.37057,-0.87127
2018-02-12,1.25733,-0.69880
2018-02-13,1.03769,-0.26918
2018-02-14,0.89306,-0.20693
2018-02-15,0.79878,-0.24376
2018-02-16,0.91677,-0.24198
2018-02-17,0.91484,-0.39429
2018-02-18,0.85906,-0.64917
2018-02-19,0.64580,-0.99462
2018-02-20,0.55452,-1.10732
2018-02-21,0.32954,-1.34940
2018-02-22,-0.08208,-1.47415
2018-02-23,-0.41003,-1.79061
2018-02-24,-0.52671,-1.87268
2018-02-25,-0.53222,-1.56742
2018-02-26,-0.55199,-1.35164
2018-02-27,-0.45036,-1.17050
2018-02-28,-0.32231,-1.07369
2018-03-01,-0.28252,-1.10661
2018-03-02,-0.32789,-1.25988
2018-03-03,-0.39142,-1.11526
2018-03-04,-0.42596,-0.87977
2018-03-05,-0.58726,-0.43997
2018-03-06,-0.76244,0.00890
2018-03-07,-0.80885,0.38302
2018-03-08,-0.59318,0.66725
2018-03-09,-0.53570,0.43042
2018-03-10,-0.34360,-0.02969
2018-03-11,-0.27736,-0.19549
2018-03-12,-0.33966,-0.04533
2018-03-13,-0.38887,0.23846
2018-03-14,-0.33503,0.59948
2018-03-15,-0.28782,0.67582
2018-03-16,-0.26754,0.67979
2018-03-17,-0.17034,0.42496
2018-03-18,-0.06883,0.11365
2018-03-19,0.14802,0.06025
2018-03-20,0.20530,0.08890
2018-03-21,0.05535,0.51134
2018-03-22,-0.13116,0.90531
2018-03-23,-0.19574,1.35808
2018-03-24,0.00221,1.30817
2018-03-25,0.33847,1.22381
2018-03-26,0.61796,1.08157
2018-03-27,0.73005,0.99424
2018-03-28,0.90960,0.85857
2018-03-29,0.95457,0.86152
2018-03-30,0.87760,0.87383
2018-03-31,0.85699,0.79666
