Date,PC1,PC2
2013-01-01,-0.24523,-0.91438
2013-01-02,0.48986,-0.90159
2013-01-03,1.15161,-0.53103
2013-01-04,0.50894,0.01711
2013-01-05,0.09845,0.34300
2013-01-06,-0.22596,0.67159
2013-01-07,-0.20510,1.24653
2013-01-08,-0.17629,1.19656
2013-01-09,-1.16108,0.33705
2013-01-10,-2.28044,-0.38222
2013-01-11,-2.31165,-0.94297
2013-01-12,-2.39803,-1.42420
2013-01-13,-2.55078,-1.68863
2013-01-14,-2.66473,-1.86771
2013-01-15,-2.47919,-1.86222
2013-01-16,-2.29819,-1.48847
2013-01-17,-1.81445,-1.03346
2013-01-18,-1.32752,-0.42437
2013-01-19,-1.28633,-0.27059
2013-01-20,-1.06335,-0.22026
2013-01-21,-0.76803,0.03951
2013-01-22,-0.71307,0.12457
2013-01-23,-0.72567,0.06483
2013-01-24,-0.74828,0.23004
2013-01-25,-0.93812,0.52075
2013-01-26,-0.78810,0.87797
2013-01-27,-0.57942,1.53287
2013-01-28,-0.38403,2.13799
2013-01-29,-0.40445,2.38478
2013-01-30,-0.33949,2.56565
2013-01-31,-0.41465,2.52800
2013-02-01,-0.58755,2.49494
2013-02-02,-0.47577,2.04206
2013-02-03,-0.48350,1.41930
2013-02-04,-0.31632,1.01350
2013-02-05,-0.20776,0.83350
2013-02-06,-0.03818,0.76259
2013-02-07,0.16003,0.64266
2013-02-08,0.08846,0.40145
2013-02-09,0.03905,0.20438
2013-02-10,-0.02736,-0.09105
2013-02-11,-0.04288,0.08169
2013-02-12,-0.26829,0.36749
2013-02-13,-0.54826,0.28520
2013-02-14,-0.52628,-0.01681
2013-02-15,-0.52309,-0.14544
2013-02-16,-0.17736,0.22364
2013-02-17,0.08591,0.60521
2013-02-18,0.38208,1.13905
2013-02-19,0.34824,1.32613
2013-02-20,0.30771,1.23273
2013-02-21,0.34685,1.04049
2013-02-22,0.61207,0.62931
2013-02-23,0.82083,0.36348
2013-02-24,0.64568,-0.08402
2013-02-25,0.54999,-0.05009
2013-02-26,0.70428,0.53635
2013-02-27,0.93191,0.75312
2013-02-28,0.95962,0.45722
2013-03-01,1.02340,0.10594
2013-03-02,1.08139,-0.32294
2013-03-03,1.27393,-0.63754
2013-03-04,1.31101,-0.91101
2013-03-05,1.29494,-0.79432
2013-03-06,1.26644,-0.55414
2013-03-07,1.09831,-0.47606
2013-03-08,0.92323,-0.76695
2013-03-09,0.82012,-0.94749
2013-03-10,0.61087,-0.73676
2013-03-11,0.62174,-0.72916
2013-03-12,0.78459,-1.05819
2013-03-13,0.88280,-0.88447
2013-03-14,0.92497,-0.72299
2013-03-15,0.93032,-0.94735
2013-03-16,1.12096,-1.08434
2013-03-17,1.17306,-0.80158
2013-03-18,0.98543,-0.70601
2013-03-19,1.09272,-1.04231
2013-03-20,0.92943,-1.15243
2013-03-21,0.94191,-0.92717
2013-03-22,0.88853,-0.89837
2013-03-23,0.71104,-0.61936
2013-03-24,0.63841,-0.66095
2013-03-25,0.54997,-0.50536
2013-03-26,0.59823,-0.45006
2013-03-27,0.65784,-0.54787
2013-03-28,0.61161,-0.43412
2013-03-29,0.39563,-0.31139
2013-03-30,0.18577,-0.40975
2013-03-31,-0.04594,-0.40029
