Date,PC1,PC2
2015-01-01,-2.61005,0.78861
2015-01-02,-2.49891,1.02884
2015-01-03,-2.30374,1.47555
2015-01-04,-2.14313,1.88205
2015-01-05,-1.72334,2.19544
2015-01-06,-1.51110,1.96248
2015-01-07,-1.52226,1.67893
2015-01-08,-1.34444,1.29824
2015-01-09,-1.10086,0.14856
2015-01-10,-1.05735,-0.74115
2015-01-11,-1.32514,-1.14143
2015-01-12,-1.77666,-1.07718
2015-01-13,-1.95039,-0.85743
2015-01-14,-1.93101,-1.40942
2015-01-15,-1.80582,-1.39911
2015-01-16,-1.73777,-1.42510
2015-01-17,-1.62150,-1.57821
2015-01-18,-1.40378,-1.39381
2015-01-19,-1.07279,-1.16670
2015-01-20,-0.81718,-1.12398
2015-01-21,-0.44732,-0.76998
2015-01-22,-0.18845,-0.48651
2015-01-23,0.12464,-0.43841
2015-01-24,0.33037,-0.44367
2015-01-25,0.58307,-0.72248
2015-01-26,0.60590,-0.34452
2015-01-27,0.41317,-0.44550
2015-01-28,0.06431,-1.06798
2015-01-29,-0.31343,-0.91975
2015-01-30,-0.43648,-0.17479
2015-01-31,-0.61552,0.90445
2015-02-01,-0.71421,0.68543
2015-02-02,-0.49615,0.92902
2015-02-03,-0.11221,0.70048
2015-02-04,0.25868,0.47219
2015-02-05,0.60759,0.10131
2015-02-06,0.80517,-0.17432
2015-02-07,0.51463,-0.12014
2015-02-08,0.36160,-0.46872
2015-02-09,0.39986,-0.97168
2015-02-10,0.62570,-1.07807
2015-02-11,0.71926,-1.13584
2015-02-12,0.44664,-0.93821
2015-02-13,0.42857,-0.62917
2015-02-14,0.67399,-1.04254
2015-02-15,0.38730,-1.75164
2015-02-16,0.09612,-1.72393
2015-02-17,0.12367,-0.80084
2015-02-18,0.43928,-0.07992
2015-02-19,0.43732,0.34990
2015-02-20,0.25172,0.66998
2015-02-21,0.01656,0.57095
2015-02-22,0.12911,0.54445
2015-02-23,0.34354,0.28553
2015-02-24,0.30161,0.40047
2015-02-25,0.21488,0.99309
2015-02-26,0.33752,1.45135
2015-02-27,0.50537,1.51588
2015-02-28,0.69954,1.54502
2015-03-01,0.54988,1.85224
2015-03-02,0.59629,2.06675
2015-03-03,0.74051,1.64040
2015-03-04,0.76508,1.23565
2015-03-05,0.76852,1.40995
2015-03-06,1.09624,1.50394
2015-03-07,1.29897,0.87850
2015-03-08,0.92061,0.26303
2015-03-09,0.56719,-0.11960
2015-03-10,0.30888,-0.34343
2015-03-11,0.22224,-0.86442
2015-03-12,0.38454,-0.89155
2015-03-13,0.41887,-0.62493
2015-03-14,0.62138,-0.46458
2015-03-15,0.64526,-0.40246
2015-03-16,0.54394,-0.36251
2015-03-17,0.50273,-0.45912
2015-03-18,0.72715,-0.36839
2015-03-19,0.91088,-0.62469
2015-03-20,0.93180,-1.05015
2015-03-21,0.98472,-0.59518
2015-03-22,0.92848,-0.44774
2015-03-23,0.72187,-0.14826
2015-03-24,0.71301,0.23479
2015-03-25,1.08552,0.44572
2015-03-26,0.93568,0.30449
2015-03-27,0.91703,0.26021
2015-03-28,1.07062,0.20878
2015-03-29,1.14487,0.32813
2015-03-30,1.12841,0.32833
2015-03-31,1.18311,0.27008
